N,K,plan,path,vfft_ns,mkl_ns,vfft_gflops,ratio_vs_mkl,rt_err,route,flip
3040,1,z:ilp,nat-oop,4893,8897,35.943,1.818,1.215e-15,chain3,0
3040,1,z:ilp,nat-oop,4568,8886,38.497,1.945,1.215e-15,chain3,1
3041,1,z:ilp,nat-oop,15832,30780,11.112,1.944,1.368e-15,prime,0
3041,1,z:ilp,nat-oop,21300,30756,8.259,1.444,1.368e-15,prime,1
3042,1,z:ilp,nat-oop,7072,5796,24.887,0.820,1.543e-15,flat,0
3042,1,z:ilp,nat-oop,7146,5916,24.627,0.828,1.543e-15,flat,1
3043,1,z:ilp,nat-oop,29107,30568,6.049,1.050,1.113e-15,prime,0
3043,1,z:ilp,nat-oop,23538,30533,7.480,1.297,1.113e-15,prime,1
3044,1,z:ilp,nat-oop,23152,30597,7.607,1.322,7.511e-16,prime,0
3044,1,z:ilp,nat-oop,23471,30579,7.504,1.303,7.511e-16,prime,1
3045,1,z:ilp,nat-oop,12989,13926,13.565,1.072,1.836e-15,flat,0
3045,1,z:ilp,nat-oop,8799,13930,20.024,1.583,1.836e-15,flat,1
3046,1,z:ilp,nat-oop,22916,30752,7.691,1.342,9.210e-16,prime,0
3046,1,z:ilp,nat-oop,23568,30703,7.479,1.303,9.210e-16,prime,1
3047,1,z:ilp,nat-oop,23892,30587,7.380,1.280,8.240e-16,prime,0
3047,1,z:ilp,nat-oop,23913,30732,7.373,1.285,8.240e-16,prime,1
3048,1,z:ilp,nat-oop,22626,57084,7.795,2.523,8.808e-16,prime,0
3048,1,z:ilp,nat-oop,23100,56995,7.636,2.467,8.808e-16,prime,1
3049,1,z:ilp,nat-oop,23600,30761,7.477,1.303,8.470e-16,prime,0
3049,1,z:ilp,nat-oop,23572,30709,7.485,1.303,8.470e-16,prime,1
3050,1,z:ilp,nat-oop,23041,25032,7.661,1.086,1.016e-15,prime,0
3050,1,z:ilp,nat-oop,23558,25042,7.493,1.063,1.016e-15,prime,1
3051,1,z:ilp,nat-oop,23183,30583,7.617,1.319,1.076e-15,prime,0
3051,1,z:ilp,nat-oop,24220,30571,7.291,1.262,1.076e-15,prime,1
3052,1,z:ilp,nat-oop,22950,49703,7.697,2.166,7.413e-16,prime,0
3052,1,z:ilp,nat-oop,22952,49729,7.696,2.167,7.413e-16,prime,1
3053,1,z:ilp,nat-oop,23576,55082,7.495,2.336,1.047e-15,prime,0
3053,1,z:ilp,nat-oop,23272,55070,7.593,2.366,1.047e-15,prime,1
3054,1,z:ilp,nat-oop,23391,30913,7.557,1.322,7.982e-16,prime,0
3054,1,z:ilp,nat-oop,23260,30665,7.600,1.318,7.982e-16,prime,1
3055,1,z:ilp,nat-oop,17951,23644,9.851,1.317,2.274e-15,chain3,0
3055,1,z:ilp,nat-oop,18127,23646,9.755,1.304,2.274e-15,chain3,1
3056,1,z:ilp,nat-oop,23220,30580,7.619,1.317,7.487e-16,prime,0
3056,1,z:ilp,nat-oop,22923,30698,7.717,1.339,7.487e-16,prime,1
3057,1,z:ilp,nat-oop,28980,30914,6.107,1.067,9.334e-16,prime,0
3057,1,z:ilp,nat-oop,23452,30726,7.546,1.310,9.334e-16,prime,1
3058,1,z:ilp,nat-oop,23230,63760,7.621,2.745,9.279e-16,prime,0
3058,1,z:ilp,nat-oop,23153,63756,7.646,2.754,9.279e-16,prime,1
3059,1,z:ilp,nat-oop,8362,16161,21.178,1.933,1.636e-15,flat,0
3059,1,z:ilp,nat-oop,8598,16198,20.597,1.884,1.636e-15,flat,1
3060,1,z:ilp,nat-oop,4785,8588,37.021,1.795,1.091e-15,chain3,0
3060,1,z:ilp,nat-oop,5087,8587,34.824,1.688,1.091e-15,chain3,1
3061,1,z:ilp,nat-oop,16449,30828,10.775,1.874,1.966e-15,prime,0
3061,1,z:ilp,nat-oop,19188,30716,9.236,1.601,1.966e-15,prime,1
3062,1,z:ilp,nat-oop,22965,30738,7.720,1.338,9.804e-16,prime,0
3062,1,z:ilp,nat-oop,22966,30887,7.720,1.345,9.804e-16,prime,1
3063,1,z:ilp,nat-oop,23570,30725,7.525,1.304,1.070e-15,prime,0
3063,1,z:ilp,nat-oop,23307,30643,7.610,1.315,1.070e-15,prime,1
3064,1,z:ilp,nat-oop,23247,30854,7.632,1.327,8.795e-16,prime,0
3064,1,z:ilp,nat-oop,23294,30772,7.617,1.321,8.795e-16,prime,1
3065,1,z:ilp,nat-oop,23156,30751,7.665,1.328,1.295e-15,prime,0
3065,1,z:ilp,nat-oop,22595,30795,7.855,1.363,1.295e-15,prime,1
3066,1,z:ilp,nat-oop,23282,30787,7.626,1.322,8.671e-16,prime,0
3066,1,z:ilp,nat-oop,23367,30798,7.598,1.318,8.671e-16,prime,1
3067,1,z:ilp,nat-oop,23664,30747,7.506,1.299,8.492e-16,prime,0
3067,1,z:ilp,nat-oop,22635,30676,7.847,1.355,8.492e-16,prime,1
3068,1,z:ilp,nat-oop,23466,24085,7.572,1.026,8.440e-16,prime,0
3068,1,z:ilp,nat-oop,23601,24093,7.529,1.021,8.440e-16,prime,1
3069,1,z:ilp,nat-oop,9155,14845,19.415,1.621,2.144e-15,chain3,0
3069,1,z:ilp,nat-oop,9174,14841,19.376,1.618,2.144e-15,chain3,1
3070,1,z:ilp,nat-oop,22649,30804,7.851,1.360,9.579e-16,prime,0
3070,1,z:ilp,nat-oop,22623,30752,7.860,1.359,9.579e-16,prime,1
3071,1,z:ilp,nat-oop,22070,60888,8.060,2.759,8.578e-16,prime,0
3071,1,z:ilp,nat-oop,22228,60874,8.003,2.739,8.578e-16,prime,1
3072,1,z:ilp,nat-oop,2728,5230,65.229,1.917,4.005e-16,ztt,0
3072,1,z:ilp,nat-oop,2730,5218,65.181,1.911,4.005e-16,ztt,1
3073,1,z:ilp,nat-oop,23546,31427,7.560,1.335,9.208e-16,prime,0
3073,1,z:ilp,nat-oop,22637,31446,7.864,1.389,9.208e-16,prime,1
3074,1,z:ilp,nat-oop,22947,28098,7.760,1.224,7.397e-16,prime,0
3074,1,z:ilp,nat-oop,23553,28070,7.561,1.192,7.397e-16,prime,1
3075,1,z:ilp,nat-oop,10772,20572,16.537,1.910,2.779e-15,chain3,0
3075,1,z:ilp,nat-oop,10934,20580,16.293,1.882,2.779e-15,chain3,1
3076,1,z:ilp,nat-oop,23185,31350,7.686,1.352,9.964e-16,prime,0
3076,1,z:ilp,nat-oop,23216,31306,7.676,1.348,9.964e-16,prime,1
3077,1,z:ilp,nat-oop,23523,31402,7.579,1.335,8.956e-16,prime,0
3077,1,z:ilp,nat-oop,22878,31414,7.792,1.373,8.956e-16,prime,1
3078,1,z:ilp,nat-oop,7894,9220,22.592,1.168,1.551e-15,chain3,0
3078,1,z:ilp,nat-oop,8143,9206,21.900,1.131,1.551e-15,chain3,1
3079,1,z:ilp,nat-oop,22578,31362,7.901,1.389,8.475e-16,prime,0
3079,1,z:ilp,nat-oop,22835,31303,7.813,1.371,8.475e-16,prime,1
3080,1,z:ilp,nat-oop,4882,5363,36.556,1.099,7.236e-16,flat,0
3080,1,z:ilp,nat-oop,4964,5405,35.954,1.089,7.236e-16,flat,1
3081,1,z:ilp,nat-oop,22940,44737,7.783,1.950,1.096e-15,prime,0
3081,1,z:ilp,nat-oop,23394,44897,7.632,1.919,1.096e-15,prime,1
3082,1,z:ilp,nat-oop,23534,32692,7.589,1.389,9.488e-16,prime,0
3082,1,z:ilp,nat-oop,22965,32613,7.777,1.420,9.488e-16,prime,1
3083,1,z:ilp,nat-oop,23512,31368,7.599,1.334,9.858e-16,prime,0
3083,1,z:ilp,nat-oop,23152,31369,7.717,1.355,9.858e-16,prime,1
3084,1,z:ilp,nat-oop,22983,31266,7.777,1.360,8.521e-16,prime,0
3084,1,z:ilp,nat-oop,22979,31318,7.778,1.363,8.521e-16,prime,1
3085,1,z:ilp,nat-oop,31953,31402,5.595,0.983,9.874e-16,prime,0
3085,1,z:ilp,nat-oop,22853,31489,7.824,1.378,9.874e-16,prime,1
3086,1,z:ilp,nat-oop,23130,31452,7.733,1.360,7.653e-16,prime,0
3086,1,z:ilp,nat-oop,23143,31426,7.728,1.358,7.653e-16,prime,1
3087,1,z:ilp,nat-oop,5534,5997,32.331,1.084,5.979e-16,chain3,0
3087,1,z:ilp,nat-oop,5622,6064,31.823,1.078,5.979e-16,chain3,1
3088,1,z:ilp,nat-oop,22604,31452,7.918,1.391,1.005e-15,prime,0
3088,1,z:ilp,nat-oop,22587,31319,7.924,1.387,1.005e-15,prime,1
3089,1,z:ilp,nat-oop,23145,31455,7.736,1.359,9.827e-16,prime,0
3089,1,z:ilp,nat-oop,23087,31448,7.756,1.362,9.827e-16,prime,1
3090,1,z:ilp,nat-oop,23170,46095,7.731,1.989,9.229e-16,prime,0
3090,1,z:ilp,nat-oop,23357,46085,7.669,1.973,9.229e-16,prime,1
3091,1,z:ilp,nat-oop,23019,31281,7.784,1.359,8.139e-16,prime,0
3091,1,z:ilp,nat-oop,22791,31345,7.862,1.375,8.139e-16,prime,1
3092,1,z:ilp,nat-oop,23009,31341,7.790,1.362,1.077e-15,prime,0
3092,1,z:ilp,nat-oop,22544,31332,7.951,1.390,1.077e-15,prime,1
3093,1,z:ilp,nat-oop,29280,31427,6.124,1.073,8.663e-16,prime,0
3093,1,z:ilp,nat-oop,22657,31530,7.914,1.392,8.663e-16,prime,1
3094,1,z:ilp,nat-oop,7996,9850,22.434,1.232,2.096e-15,flat,0
3094,1,z:ilp,nat-oop,8205,9857,21.861,1.201,2.096e-15,flat,1
3095,1,z:ilp,nat-oop,22602,31314,7.939,1.385,9.823e-16,prime,0
3095,1,z:ilp,nat-oop,22933,31357,7.825,1.367,9.823e-16,prime,1
3096,1,z:ilp,nat-oop,14322,16932,12.534,1.182,2.274e-15,chain3,0
3096,1,z:ilp,nat-oop,14522,16909,12.361,1.164,2.274e-15,chain3,1
3097,1,z:ilp,nat-oop,23216,31437,7.735,1.354,7.748e-16,prime,0
3097,1,z:ilp,nat-oop,23237,31427,7.728,1.352,7.748e-16,prime,1
3098,1,z:ilp,nat-oop,23138,31416,7.764,1.358,8.595e-16,prime,0
3098,1,z:ilp,nat-oop,22525,31424,7.975,1.395,8.595e-16,prime,1
3099,1,z:ilp,nat-oop,22562,31321,7.965,1.388,9.941e-16,prime,0
3099,1,z:ilp,nat-oop,23521,31325,7.640,1.332,9.941e-16,prime,1
3100,1,z:ilp,nat-oop,11260,12515,15.965,1.111,1.978e-15,flat,0
3100,1,z:ilp,nat-oop,8551,12527,21.023,1.465,1.978e-15,flat,1
3101,1,z:ilp,nat-oop,31737,31499,5.666,0.992,9.088e-16,prime,0
3101,1,z:ilp,nat-oop,23361,31435,7.698,1.346,9.088e-16,prime,1
3102,1,z:ilp,nat-oop,14874,19049,12.095,1.281,2.266e-15,flat,0
3102,1,z:ilp,nat-oop,14839,19037,12.123,1.283,2.266e-15,flat,1
3103,1,z:ilp,nat-oop,23866,31339,7.541,1.313,8.424e-16,prime,0
3103,1,z:ilp,nat-oop,23378,31350,7.698,1.341,8.424e-16,prime,1
3104,1,z:ilp,nat-oop,23496,43808,7.662,1.864,5.977e-16,prime,0
3104,1,z:ilp,nat-oop,23600,44048,7.629,1.866,5.977e-16,prime,1
3105,1,z:ilp,nat-oop,7947,11918,22.661,1.500,1.284e-15,chain3,0
3105,1,z:ilp,nat-oop,8317,11914,21.655,1.432,1.284e-15,chain3,1
3106,1,z:ilp,nat-oop,22683,31491,7.943,1.388,8.631e-16,prime,0
3106,1,z:ilp,nat-oop,22546,31434,7.991,1.394,8.631e-16,prime,1
3107,1,z:ilp,nat-oop,23501,31404,7.669,1.336,1.000e-15,prime,0
3107,1,z:ilp,nat-oop,29212,31354,6.170,1.073,1.000e-15,prime,1
3108,1,z:ilp,nat-oop,11863,14925,15.198,1.258,2.333e-15,chain3,0
3108,1,z:ilp,nat-oop,12555,14919,14.360,1.188,2.333e-15,chain3,1
3109,1,z:ilp,nat-oop,23508,31461,7.672,1.338,9.166e-16,prime,0
3109,1,z:ilp,nat-oop,23118,31486,7.802,1.362,9.166e-16,prime,1
3110,1,z:ilp,nat-oop,32683,31440,5.520,0.962,8.239e-16,prime,0
3110,1,z:ilp,nat-oop,22970,31474,7.855,1.370,8.239e-16,prime,1
3111,1,z:ilp,nat-oop,23426,37449,7.705,1.599,8.546e-16,prime,0
3111,1,z:ilp,nat-oop,23895,37500,7.553,1.569,8.546e-16,prime,1
3112,1,z:ilp,nat-oop,23231,31351,7.772,1.350,8.921e-16,prime,0
3112,1,z:ilp,nat-oop,23205,31334,7.781,1.350,8.921e-16,prime,1
3113,1,z:ilp,nat-oop,23567,31421,7.664,1.333,7.815e-16,prime,0
3113,1,z:ilp,nat-oop,23540,31466,7.673,1.337,7.815e-16,prime,1
3114,1,z:ilp,nat-oop,23170,31459,7.798,1.358,9.695e-16,prime,0
3114,1,z:ilp,nat-oop,23162,31426,7.801,1.357,9.695e-16,prime,1
3115,1,z:ilp,nat-oop,23039,54630,7.845,2.371,1.019e-15,prime,0
3115,1,z:ilp,nat-oop,28276,54615,6.392,1.931,1.019e-15,prime,1
3116,1,z:ilp,nat-oop,11184,19654,16.168,1.757,2.089e-15,chain3,0
3116,1,z:ilp,nat-oop,15625,19674,11.572,1.259,2.089e-15,chain3,1
3117,1,z:ilp,nat-oop,23083,31484,7.836,1.364,8.386e-16,prime,0
3117,1,z:ilp,nat-oop,23232,31463,7.786,1.354,8.386e-16,prime,1
3118,1,z:ilp,nat-oop,23190,31503,7.803,1.358,8.197e-16,prime,0
3118,1,z:ilp,nat-oop,22633,31506,7.995,1.392,8.197e-16,prime,1
3119,1,z:ilp,nat-oop,23656,31377,7.652,1.326,9.352e-16,prime,0
3119,1,z:ilp,nat-oop,23533,31318,7.692,1.331,9.352e-16,prime,1
3120,1,z:ilp,nat-oop,4083,4995,44.345,1.223,9.977e-16,chain3,0
3120,1,z:ilp,nat-oop,5771,5001,31.377,0.867,9.977e-16,chain3,1
3121,1,z:ilp,nat-oop,16009,31536,11.315,1.970,1.804e-15,prime,0
3121,1,z:ilp,nat-oop,16298,31586,11.114,1.938,1.804e-15,prime,1
3122,1,z:ilp,nat-oop,26625,31675,6.806,1.190,7.915e-16,prime,0
3122,1,z:ilp,nat-oop,31995,31755,5.663,0.992,7.915e-16,prime,1
3123,1,z:ilp,nat-oop,30305,31344,5.982,1.034,1.066e-15,prime,0
3123,1,z:ilp,nat-oop,23641,31371,7.667,1.327,1.066e-15,prime,1
3124,1,z:ilp,nat-oop,27014,31789,6.713,1.177,7.849e-16,prime,0
3124,1,z:ilp,nat-oop,23818,32650,7.613,1.371,7.849e-16,prime,1
3125,1,z:ilp,nat-oop,7025,8585,25.824,1.222,8.289e-16,flat,0
3125,1,z:ilp,nat-oop,5860,6034,30.957,1.030,8.289e-16,flat,1
3126,1,z:ilp,nat-oop,22628,31444,8.020,1.390,9.716e-16,prime,0
3126,1,z:ilp,nat-oop,34226,32426,5.302,0.947,9.716e-16,prime,1
3127,1,z:ilp,nat-oop,23469,55151,7.735,2.350,9.902e-16,prime,0
3127,1,z:ilp,nat-oop,23058,55050,7.873,2.387,9.902e-16,prime,1
3128,1,z:ilp,nat-oop,13755,13341,13.202,0.970,1.707e-15,chain3,0
3128,1,z:ilp,nat-oop,12424,14129,14.617,1.137,1.707e-15,chain3,1
3129,1,z:ilp,nat-oop,22614,31535,8.033,1.394,9.831e-16,prime,0
3129,1,z:ilp,nat-oop,28282,31477,6.423,1.113,9.831e-16,prime,1
3130,1,z:ilp,nat-oop,28437,31589,6.391,1.111,9.262e-16,prime,0
3130,1,z:ilp,nat-oop,23021,31469,7.894,1.367,9.262e-16,prime,1
3131,1,z:ilp,nat-oop,26475,31457,6.866,1.188,9.541e-16,prime,0
3131,1,z:ilp,nat-oop,27860,31315,6.525,1.124,9.541e-16,prime,1
3132,1,z:ilp,nat-oop,6478,12483,28.075,1.927,1.686e-15,chain3,0
3132,1,z:ilp,nat-oop,9579,12395,18.985,1.294,1.686e-15,chain3,1
3133,1,z:ilp,nat-oop,25354,31698,7.175,1.250,8.928e-16,prime,0
3133,1,z:ilp,nat-oop,22626,31476,8.041,1.391,8.928e-16,prime,1
3134,1,z:ilp,nat-oop,23050,31503,7.895,1.367,8.101e-16,prime,0
3134,1,z:ilp,nat-oop,23162,31498,7.857,1.360,8.101e-16,prime,1
3135,1,z:ilp,nat-oop,9077,10142,20.056,1.117,1.349e-15,chain3,0
3135,1,z:ilp,nat-oop,6509,10214,27.969,1.569,1.349e-15,chain3,1
3136,1,z:ilp,nat-oop,3082,5077,59.086,1.647,3.986e-16,ztt,0
3136,1,z:ilp,nat-oop,4615,6706,39.462,1.453,3.986e-16,ztt,1
3137,1,z:ilp,nat-oop,15273,31491,11.929,2.062,8.498e-16,prime,0
3137,1,z:ilp,nat-oop,12414,31465,14.676,2.535,8.498e-16,prime,1
3138,1,z:ilp,nat-oop,26531,31491,6.869,1.187,9.430e-16,prime,0
3138,1,z:ilp,nat-oop,22676,31446,8.037,1.387,9.430e-16,prime,1
3139,1,z:ilp,nat-oop,32983,58466,5.527,1.773,8.225e-16,prime,0
3139,1,z:ilp,nat-oop,23439,58468,7.778,2.494,8.225e-16,prime,1
3140,1,z:ilp,nat-oop,23193,31332,7.864,1.351,8.455e-16,prime,0
3140,1,z:ilp,nat-oop,23258,31310,7.842,1.346,8.455e-16,prime,1
3141,1,z:ilp,nat-oop,23231,31489,7.854,1.355,8.531e-16,prime,0
3141,1,z:ilp,nat-oop,23069,31465,7.909,1.364,8.531e-16,prime,1
3142,1,z:ilp,nat-oop,32742,31488,5.574,0.962,8.175e-16,prime,0
3142,1,z:ilp,nat-oop,25822,31685,7.068,1.227,8.175e-16,prime,1
3143,1,z:ilp,nat-oop,23980,31358,7.614,1.308,7.835e-16,prime,0
3143,1,z:ilp,nat-oop,23947,31360,7.624,1.310,7.835e-16,prime,1
3144,1,z:ilp,nat-oop,24303,64702,7.515,2.662,7.791e-16,prime,0
3144,1,z:ilp,nat-oop,23184,60895,7.878,2.627,7.791e-16,prime,1
3145,1,z:ilp,nat-oop,14953,22640,12.219,1.514,2.172e-15,chain3,0
3145,1,z:ilp,nat-oop,11669,22616,15.657,1.938,2.172e-15,chain3,1
3146,1,z:ilp,nat-oop,8321,6631,21.966,0.797,1.351e-15,flat,0
3146,1,z:ilp,nat-oop,7558,6641,24.183,0.879,1.351e-15,flat,1
3147,1,z:ilp,nat-oop,33249,31395,5.499,0.944,8.788e-16,prime,0
3147,1,z:ilp,nat-oop,35083,31342,5.212,0.893,8.788e-16,prime,1
3148,1,z:ilp,nat-oop,22624,31337,8.085,1.385,9.349e-16,prime,0
3148,1,z:ilp,nat-oop,24159,31348,7.571,1.298,9.349e-16,prime,1
3149,1,z:ilp,nat-oop,23011,56791,7.951,2.468,1.009e-15,prime,0
3149,1,z:ilp,nat-oop,22641,56797,8.081,2.509,1.009e-15,prime,1
3150,1,z:ilp,nat-oop,4685,5311,39.065,1.134,6.876e-16,chain3,0
3150,1,z:ilp,nat-oop,4961,5317,36.896,1.072,6.876e-16,chain3,1
3151,1,z:ilp,nat-oop,29731,31353,6.158,1.055,7.686e-16,prime,0
3151,1,z:ilp,nat-oop,22287,31421,8.216,1.410,7.686e-16,prime,1
3152,1,z:ilp,nat-oop,23646,31382,7.746,1.327,9.290e-16,prime,0
3152,1,z:ilp,nat-oop,22991,31342,7.967,1.363,9.290e-16,prime,1
3153,1,z:ilp,nat-oop,23279,31504,7.871,1.353,9.613e-16,prime,0
3153,1,z:ilp,nat-oop,27157,31482,6.747,1.159,9.613e-16,prime,1
3154,1,z:ilp,nat-oop,23851,39942,7.685,1.675,9.217e-16,prime,0
3154,1,z:ilp,nat-oop,23273,39950,7.876,1.717,9.217e-16,prime,1
3155,1,z:ilp,nat-oop,22963,31393,7.985,1.367,1.014e-15,prime,0
3155,1,z:ilp,nat-oop,23431,31350,7.826,1.338,1.014e-15,prime,1
3156,1,z:ilp,nat-oop,23139,31403,7.927,1.357,7.926e-16,prime,0
3156,1,z:ilp,nat-oop,23832,31432,7.696,1.319,7.926e-16,prime,1
3157,1,z:ilp,nat-oop,17512,20765,10.478,1.186,1.856e-15,chain3,0
3157,1,z:ilp,nat-oop,16496,20803,11.123,1.261,1.856e-15,chain3,1
3158,1,z:ilp,nat-oop,22758,31489,8.066,1.384,8.045e-16,prime,0
3158,1,z:ilp,nat-oop,22719,31516,8.079,1.387,8.045e-16,prime,1
3159,1,z:ilp,nat-oop,6469,6557,28.385,1.014,1.125e-15,chain3,0
3159,1,z:ilp,nat-oop,6044,6607,30.382,1.093,1.125e-15,chain3,1
3160,1,z:ilp,nat-oop,22578,34411,8.136,1.524,8.407e-16,prime,0
3160,1,z:ilp,nat-oop,23053,34395,7.968,1.492,8.407e-16,prime,1
3161,1,z:ilp,nat-oop,22641,31519,8.116,1.392,9.191e-16,prime,0
3161,1,z:ilp,nat-oop,23311,31471,7.882,1.350,9.191e-16,prime,1
3162,1,z:ilp,nat-oop,10465,15785,17.566,1.508,2.027e-15,flat,0
3162,1,z:ilp,nat-oop,10394,15822,17.684,1.522,2.027e-15,flat,1
3163,1,z:ilp,nat-oop,22986,31359,8.000,1.364,8.902e-16,prime,0
3163,1,z:ilp,nat-oop,23976,31443,7.669,1.311,8.902e-16,prime,1
3164,1,z:ilp,nat-oop,23731,53544,7.751,2.256,1.250e-15,prime,0
3164,1,z:ilp,nat-oop,22633,53521,8.127,2.365,1.250e-15,prime,1
3165,1,z:ilp,nat-oop,23447,31519,7.848,1.344,6.726e-16,prime,0
3165,1,z:ilp,nat-oop,23563,31480,7.809,1.336,6.726e-16,prime,1
3166,1,z:ilp,nat-oop,22641,31486,8.130,1.391,6.811e-16,prime,0
3166,1,z:ilp,nat-oop,22630,31503,8.134,1.392,6.811e-16,prime,1
3167,1,z:ilp,nat-oop,23580,31373,7.809,1.330,8.282e-16,prime,0
3167,1,z:ilp,nat-oop,23087,31379,7.976,1.359,8.282e-16,prime,1
3168,1,z:ilp,nat-oop,4045,5526,45.540,1.366,8.746e-16,chain3,0
3168,1,z:ilp,nat-oop,4010,5530,45.936,1.379,8.746e-16,chain3,1
3169,1,z:ilp,nat-oop,14492,31463,12.716,2.171,1.655e-15,prime,0
3169,1,z:ilp,nat-oop,14582,31507,12.637,2.161,1.655e-15,prime,1
3170,1,z:ilp,nat-oop,23168,31489,7.957,1.359,7.021e-16,prime,0
3170,1,z:ilp,nat-oop,22667,31470,8.133,1.388,7.021e-16,prime,1
3171,1,z:ilp,nat-oop,23599,31366,7.814,1.329,1.031e-15,prime,0
3171,1,z:ilp,nat-oop,23253,31341,7.930,1.348,1.031e-15,prime,1
3172,1,z:ilp,nat-oop,23614,26071,7.812,1.104,9.633e-16,prime,0
3172,1,z:ilp,nat-oop,23012,26145,8.016,1.136,9.633e-16,prime,1
3173,1,z:ilp,nat-oop,34393,31482,5.366,0.915,7.033e-16,prime,0
3173,1,z:ilp,nat-oop,23767,31478,7.764,1.324,7.033e-16,prime,1
3174,1,z:ilp,nat-oop,11254,15202,16.404,1.351,1.888e-15,chain3,0
3174,1,z:ilp,nat-oop,11387,15226,16.211,1.337,1.888e-15,chain3,1
3175,1,z:ilp,nat-oop,23096,31438,7.995,1.361,1.034e-15,prime,0
3175,1,z:ilp,nat-oop,23169,31407,7.970,1.356,1.034e-15,prime,1
3176,1,z:ilp,nat-oop,23136,31427,7.985,1.358,7.768e-16,prime,0
3176,1,z:ilp,nat-oop,23278,31463,7.936,1.352,7.768e-16,prime,1
3177,1,z:ilp,nat-oop,23553,31526,7.846,1.339,8.463e-16,prime,0
3177,1,z:ilp,nat-oop,23382,31514,7.903,1.348,8.463e-16,prime,1
3178,1,z:ilp,nat-oop,23584,31507,7.839,1.336,7.693e-16,prime,0
3178,1,z:ilp,nat-oop,23611,31562,7.829,1.337,7.693e-16,prime,1
3179,1,z:ilp,nat-oop,7972,13771,23.198,1.727,1.689e-15,flat,0
3179,1,z:ilp,nat-oop,8135,13775,22.731,1.693,1.689e-15,flat,1
3180,1,z:ilp,nat-oop,23009,22273,8.040,0.968,8.561e-16,prime,0
3180,1,z:ilp,nat-oop,23537,22294,7.860,0.947,8.561e-16,prime,1
3181,1,z:ilp,nat-oop,23564,31491,7.854,1.336,8.590e-16,prime,0
3181,1,z:ilp,nat-oop,23396,31484,7.910,1.346,8.590e-16,prime,1
3182,1,z:ilp,nat-oop,25906,26738,7.146,1.032,2.831e-15,flat,0
3182,1,z:ilp,nat-oop,19171,26732,9.656,1.394,2.831e-15,flat,1
3183,1,z:ilp,nat-oop,23383,31340,7.920,1.340,7.991e-16,prime,0
3183,1,z:ilp,nat-oop,23515,31376,7.875,1.334,7.991e-16,prime,1
3184,1,z:ilp,nat-oop,23494,31424,7.885,1.338,8.198e-16,prime,0
3184,1,z:ilp,nat-oop,23636,31324,7.838,1.325,8.198e-16,prime,1
3185,1,z:ilp,nat-oop,5727,6123,32.358,1.069,9.435e-16,flat,0
3185,1,z:ilp,nat-oop,5629,6143,32.921,1.091,9.435e-16,flat,1
3186,1,z:ilp,nat-oop,23665,24989,7.834,1.056,7.667e-16,prime,0
3186,1,z:ilp,nat-oop,23611,25001,7.852,1.059,7.667e-16,prime,1
3187,1,z:ilp,nat-oop,34664,31385,5.350,0.905,7.424e-16,prime,0
3187,1,z:ilp,nat-oop,23505,31360,7.890,1.334,7.424e-16,prime,1
3188,1,z:ilp,nat-oop,23633,31402,7.850,1.329,8.734e-16,prime,0
3188,1,z:ilp,nat-oop,29128,31362,6.369,1.077,8.734e-16,prime,1
3189,1,z:ilp,nat-oop,23577,31510,7.871,1.336,7.647e-16,prime,0
3189,1,z:ilp,nat-oop,23074,31579,8.043,1.369,7.647e-16,prime,1
3190,1,z:ilp,nat-oop,9761,13466,19.020,1.380,1.687e-15,chain3,0
3190,1,z:ilp,nat-oop,10097,13458,18.386,1.333,1.687e-15,chain3,1
3191,1,z:ilp,nat-oop,23013,31388,8.070,1.364,8.558e-16,prime,0
3191,1,z:ilp,nat-oop,24008,31416,7.736,1.309,8.558e-16,prime,1
3192,1,z:ilp,nat-oop,8171,9506,22.737,1.163,1.046e-15,chain3,0
3192,1,z:ilp,nat-oop,7641,9479,24.314,1.241,1.046e-15,chain3,1
3193,1,z:ilp,nat-oop,26902,31532,6.908,1.172,8.658e-16,prime,0
3193,1,z:ilp,nat-oop,23562,31512,7.887,1.337,8.658e-16,prime,1
3194,1,z:ilp,nat-oop,22941,31515,8.104,1.374,1.125e-15,prime,0
3194,1,z:ilp,nat-oop,23096,31516,8.049,1.365,1.125e-15,prime,1
3195,1,z:ilp,nat-oop,23499,40679,7.914,1.731,1.090e-15,prime,0
3195,1,z:ilp,nat-oop,23533,40645,7.903,1.727,1.090e-15,prime,1
3196,1,z:ilp,nat-oop,20242,22732,9.191,1.123,2.607e-15,flat,0
3196,1,z:ilp,nat-oop,13386,22711,13.898,1.697,2.607e-15,flat,1
3197,1,z:ilp,nat-oop,23095,31516,8.058,1.365,9.572e-16,prime,0
3197,1,z:ilp,nat-oop,23618,31515,7.880,1.334,9.572e-16,prime,1
3198,1,z:ilp,nat-oop,12739,16810,14.614,1.320,2.369e-15,chain3,0
3198,1,z:ilp,nat-oop,12055,16828,15.443,1.396,2.369e-15,chain3,1
3199,1,z:ilp,nat-oop,23630,31424,7.881,1.330,9.274e-16,prime,0
3199,1,z:ilp,nat-oop,23125,31446,8.053,1.360,9.274e-16,prime,1
3200,1,z:ilp,nat-oop,3035,6125,61.392,2.018,3.997e-16,ztt,0
3200,1,z:ilp,nat-oop,3471,6092,53.676,1.755,3.997e-16,ztt,1
3201,1,z:ilp,nat-oop,23643,26470,7.883,1.120,1.251e-15,prime,0
