N,K,plan,path,vfft_ns,mkl_ns,vfft_gflops,ratio_vs_mkl,rt_err,route,flip
461,1,z:ilp,nat-ip,2186,2609,9.330,1.194,1.073e-15,prime,0
461,1,z:ilp,nat-ip,2179,2647,9.362,1.215,1.073e-15,prime,1
462,1,z:ilp,nat-ip,457,603,44.747,1.319,7.560e-16,chain3,0
462,1,z:ilp,nat-ip,463,603,44.126,1.302,7.560e-16,chain3,1
463,1,z:ilp,nat-ip,1773,2626,11.560,1.481,1.113e-15,prime,0
463,1,z:ilp,nat-ip,2003,2630,10.235,1.313,1.113e-15,prime,1
464,1,z:ilp,nat-ip,2161,1463,9.511,0.677,6.140e-16,prime,0
464,1,z:ilp,nat-ip,2163,1465,9.500,0.677,6.140e-16,prime,1
465,1,z:ilp,nat-ip,2239,2002,9.200,0.894,1.032e-15,prime,0
465,1,z:ilp,nat-ip,2183,1997,9.436,0.915,1.032e-15,prime,1
466,1,z:ilp,nat-ip,2177,2608,9.487,1.198,9.105e-16,prime,0
466,1,z:ilp,nat-ip,2217,2660,9.315,1.200,9.105e-16,prime,1
467,1,z:ilp,nat-ip,2330,2612,8.885,1.121,7.762e-16,prime,0
467,1,z:ilp,nat-ip,2340,2608,8.848,1.115,7.762e-16,prime,1
468,1,z:ilp,nat-ip,476,606,43.636,1.274,8.058e-16,chain3,0
468,1,z:ilp,nat-ip,466,611,44.583,1.312,8.058e-16,chain3,1
469,1,z:ilp,nat-ip,2423,5276,8.588,2.178,7.554e-16,prime,0
469,1,z:ilp,nat-ip,2422,5266,8.591,2.174,7.554e-16,prime,1
470,1,z:ilp,nat-ip,2198,2573,9.492,1.171,1.090e-15,prime,0
470,1,z:ilp,nat-ip,2260,2579,9.231,1.141,1.090e-15,prime,1
471,1,z:ilp,nat-ip,2181,2619,9.589,1.201,1.127e-15,prime,0
471,1,z:ilp,nat-ip,2189,2662,9.551,1.216,1.127e-15,prime,1
472,1,z:ilp,nat-ip,2166,3364,9.677,1.553,9.889e-16,prime,0
472,1,z:ilp,nat-ip,2189,3361,9.576,1.535,9.889e-16,prime,1
473,1,z:ilp,nat-ip,2313,3016,9.086,1.304,6.874e-16,prime,0
473,1,z:ilp,nat-ip,2293,2999,9.164,1.308,6.874e-16,prime,1
474,1,z:ilp,nat-ip,2247,4854,9.376,2.161,6.916e-16,prime,0
474,1,z:ilp,nat-ip,2380,4809,8.851,2.021,6.916e-16,prime,1
475,1,z:ilp,nat-ip,598,1274,35.330,2.132,1.049e-15,chain3,0
475,1,z:ilp,nat-ip,562,1288,37.601,2.293,1.049e-15,chain3,1
476,1,z:ilp,nat-ip,534,1094,39.651,2.050,1.143e-15,chain3,0
476,1,z:ilp,nat-ip,505,1094,41.905,2.166,1.143e-15,chain3,1
477,1,z:ilp,nat-ip,2185,4094,9.710,1.873,9.366e-16,prime,0
477,1,z:ilp,nat-ip,2158,4076,9.836,1.889,9.366e-16,prime,1
478,1,z:ilp,nat-ip,2183,2620,9.745,1.200,9.817e-16,prime,0
478,1,z:ilp,nat-ip,2189,2669,9.719,1.219,9.817e-16,prime,1
479,1,z:ilp,nat-ip,2189,2623,9.741,1.198,9.079e-16,prime,0
479,1,z:ilp,nat-ip,2195,2627,9.714,1.197,9.079e-16,prime,1
480,1,z:ilp,nat-ip,350,582,61.093,1.664,3.696e-16,chain3,0
480,1,z:ilp,nat-ip,351,586,60.979,1.672,3.696e-16,chain3,1
481,1,z:ilp,nat-ip,2181,2568,9.823,1.177,6.939e-16,prime,0
481,1,z:ilp,nat-ip,2208,2559,9.707,1.159,6.939e-16,prime,1
482,1,z:ilp,nat-ip,2205,2672,9.741,1.212,8.356e-16,prime,0
482,1,z:ilp,nat-ip,2329,2671,9.222,1.146,8.356e-16,prime,1
483,1,z:ilp,nat-ip,729,1537,29.540,2.108,1.872e-15,chain3,0
483,1,z:ilp,nat-ip,719,1556,29.928,2.163,1.872e-15,chain3,1
484,1,z:ilp,nat-ip,508,652,42.501,1.284,8.127e-16,chain3,0
484,1,z:ilp,nat-ip,515,652,41.877,1.266,8.127e-16,chain3,1
485,1,z:ilp,nat-ip,2164,2624,9.997,1.212,7.325e-16,prime,0
485,1,z:ilp,nat-ip,2190,2632,9.877,1.202,7.325e-16,prime,1
486,1,z:ilp,nat-ip,446,652,48.607,1.462,6.196e-16,chain3,0
486,1,z:ilp,nat-ip,448,652,48.425,1.457,6.196e-16,chain3,1
487,1,z:ilp,nat-ip,2172,2623,10.010,1.208,8.479e-16,prime,0
487,1,z:ilp,nat-ip,2214,2666,9.819,1.204,8.479e-16,prime,1
488,1,z:ilp,nat-ip,2236,3662,9.747,1.638,7.232e-16,prime,0
488,1,z:ilp,nat-ip,2211,3666,9.854,1.658,7.232e-16,prime,1
489,1,z:ilp,nat-ip,2283,2638,9.567,1.155,1.008e-15,prime,0
489,1,z:ilp,nat-ip,2335,2635,9.353,1.128,1.008e-15,prime,1
490,1,z:ilp,nat-ip,429,704,51.069,1.641,4.797e-16,chain3,0
490,1,z:ilp,nat-ip,431,701,50.816,1.627,4.797e-16,chain3,1
491,1,z:ilp,nat-ip,1853,2665,11.845,1.438,1.064e-15,prime,0
491,1,z:ilp,nat-ip,2040,2676,10.758,1.312,1.064e-15,prime,1
492,1,z:ilp,nat-ip,2249,2289,9.781,1.018,8.337e-16,prime,0
492,1,z:ilp,nat-ip,2219,2279,9.915,1.027,8.337e-16,prime,1
493,1,z:ilp,nat-ip,2173,2627,10.146,1.209,1.084e-15,prime,0
493,1,z:ilp,nat-ip,2192,2636,10.059,1.202,1.084e-15,prime,1
494,1,z:ilp,nat-ip,942,1380,23.464,1.465,2.036e-15,flat,0
494,1,z:ilp,nat-ip,922,1381,23.984,1.499,2.036e-15,flat,1
495,1,z:ilp,nat-ip,507,663,43.700,1.307,9.112e-16,chain3,0
495,1,z:ilp,nat-ip,505,662,43.867,1.311,9.112e-16,chain3,1
496,1,z:ilp,nat-ip,2355,1655,9.429,0.703,6.561e-16,prime,0
496,1,z:ilp,nat-ip,2367,1649,9.382,0.697,6.561e-16,prime,1
497,1,z:ilp,nat-ip,2217,6011,10.038,2.711,7.905e-16,prime,0
497,1,z:ilp,nat-ip,2174,6001,10.240,2.761,7.905e-16,prime,1
498,1,z:ilp,nat-ip,2345,5360,9.514,2.286,8.608e-16,prime,0
498,1,z:ilp,nat-ip,2297,5352,9.714,2.330,8.608e-16,prime,1
499,1,z:ilp,nat-ip,2177,2648,10.273,1.216,9.506e-16,prime,0
499,1,z:ilp,nat-ip,2197,2660,10.178,1.211,9.506e-16,prime,1
500,1,z:ilp,nat-ip,424,629,52.805,1.481,5.417e-16,chain3,0
500,1,z:ilp,nat-ip,423,633,53.005,1.496,5.417e-16,chain3,1
501,1,z:ilp,nat-ip,2268,2663,9.907,1.174,9.691e-16,prime,0
501,1,z:ilp,nat-ip,2193,2646,10.246,1.207,9.691e-16,prime,1
502,1,z:ilp,nat-ip,2370,2677,9.501,1.129,9.826e-16,prime,0
502,1,z:ilp,nat-ip,2412,2664,9.335,1.104,9.826e-16,prime,1
503,1,z:ilp,nat-ip,2200,2678,10.258,1.217,7.955e-16,prime,0
503,1,z:ilp,nat-ip,2207,2930,10.228,1.328,7.955e-16,prime,1
504,1,z:ilp,nat-ip,437,660,51.721,1.510,4.721e-16,chain3,0
504,1,z:ilp,nat-ip,437,660,51.793,1.510,4.721e-16,chain3,1
505,1,z:ilp,nat-ip,2191,2650,10.351,1.210,1.028e-15,prime,0
505,1,z:ilp,nat-ip,2258,2643,10.042,1.171,1.028e-15,prime,1
506,1,z:ilp,nat-ip,1420,1722,16.008,1.213,1.639e-15,flat,0
506,1,z:ilp,nat-ip,966,1723,23.532,1.784,1.639e-15,flat,1
507,1,z:ilp,nat-ip,612,704,37.221,1.150,8.698e-16,chain3,0
507,1,z:ilp,nat-ip,607,704,37.546,1.161,8.698e-16,chain3,1
508,1,z:ilp,nat-ip,2182,9089,10.464,4.166,1.091e-15,prime,0
508,1,z:ilp,nat-ip,2201,9087,10.375,4.129,1.091e-15,prime,1
509,1,z:ilp,nat-ip,2295,2647,9.971,1.153,8.552e-16,prime,0
509,1,z:ilp,nat-ip,2297,2656,9.964,1.157,8.552e-16,prime,1
510,1,z:ilp,nat-ip,617,1251,37.170,2.027,1.243e-15,chain3,0
510,1,z:ilp,nat-ip,574,1252,39.962,2.181,1.243e-15,chain3,1
511,1,z:ilp,nat-ip,2183,6452,10.530,2.955,9.491e-16,prime,0
511,1,z:ilp,nat-ip,2197,6443,10.462,2.932,9.491e-16,prime,1
512,1,z:ilp,nat-ip,299,292,77.097,0.977,3.080e-16,2p,0
512,1,z:ilp,nat-ip,299,291,77.011,0.974,3.080e-16,2p,1
