N,K,plan,path,vfft_ns,mkl_ns,vfft_gflops,ratio_vs_mkl,rt_err,route,flip
1028,1,z:ilp,nat-oop,10540,9969,4.879,0.946,1.027e-15,prime,1
1029,1,z:ilp,nat-oop,1576,1550,32.663,0.983,6.882e-16,flat,0
1029,1,z:ilp,nat-oop,1500,1540,34.326,1.027,6.882e-16,flat,1
1030,1,z:ilp,nat-oop,10612,16314,4.857,1.537,6.767e-16,prime,0
1030,1,z:ilp,nat-oop,10655,16251,4.837,1.525,6.767e-16,prime,1
1031,1,z:ilp,nat-oop,10425,9866,4.950,0.946,1.068e-15,prime,0
1031,1,z:ilp,nat-oop,10525,10075,4.903,0.957,1.068e-15,prime,1
1032,1,z:ilp,nat-oop,5430,5650,9.513,1.040,2.662e-15,chain3,0
1032,1,z:ilp,nat-oop,3443,5672,15.003,1.647,2.662e-15,chain3,1
1033,1,z:ilp,nat-oop,9388,10074,5.509,1.073,3.823e-15,prime,0
1033,1,z:ilp,nat-oop,12837,10091,4.029,0.786,3.823e-15,prime,1
1034,1,z:ilp,nat-oop,6080,6674,8.515,1.098,2.097e-15,flat,0
1034,1,z:ilp,nat-oop,6417,6689,8.068,1.042,2.097e-15,flat,1
1035,1,z:ilp,nat-oop,3482,3670,14.885,1.054,1.464e-15,flat,0
1035,1,z:ilp,nat-oop,2266,3674,22.877,1.622,1.464e-15,flat,1
1036,1,z:ilp,nat-oop,2768,4900,18.743,1.770,1.961e-15,flat,0
1036,1,z:ilp,nat-oop,2880,4901,18.017,1.702,1.961e-15,flat,1
1037,1,z:ilp,nat-oop,10358,12241,5.015,1.182,8.114e-16,prime,0
1037,1,z:ilp,nat-oop,10351,12247,5.018,1.183,8.114e-16,prime,1
1038,1,z:ilp,nat-oop,10399,9928,5.000,0.955,9.974e-16,prime,0
1038,1,z:ilp,nat-oop,11880,9932,4.377,0.836,9.974e-16,prime,1
1039,1,z:ilp,nat-oop,14042,9885,3.707,0.704,9.890e-16,prime,0
1039,1,z:ilp,nat-oop,10528,9856,4.945,0.936,9.890e-16,prime,1
1040,1,z:ilp,nat-oop,1240,1525,42.039,1.230,9.697e-16,chain3,0
1040,1,z:ilp,nat-oop,1262,1488,41.298,1.179,9.697e-16,chain3,1
1041,1,z:ilp,nat-oop,10374,9940,5.029,0.958,8.218e-16,prime,0
1041,1,z:ilp,nat-oop,14513,9934,3.595,0.684,8.218e-16,prime,1
1042,1,z:ilp,nat-oop,10514,9925,4.968,0.944,7.006e-16,prime,0
1042,1,z:ilp,nat-oop,10519,9954,4.966,0.946,7.006e-16,prime,1
1043,1,z:ilp,nat-oop,10492,9851,4.984,0.939,8.049e-16,prime,0
1043,1,z:ilp,nat-oop,10520,9899,4.970,0.941,8.049e-16,prime,1
1044,1,z:ilp,nat-oop,2441,4061,21.448,1.664,1.550e-15,chain3,0
1044,1,z:ilp,nat-oop,3116,4062,16.800,1.304,1.550e-15,chain3,1
1045,1,z:ilp,nat-oop,1964,3083,26.679,1.570,1.116e-15,flat,0
1045,1,z:ilp,nat-oop,2197,3087,23.850,1.405,1.116e-15,flat,1
1046,1,z:ilp,nat-oop,12607,9955,4.161,0.790,8.846e-16,prime,0
1046,1,z:ilp,nat-oop,10588,9932,4.955,0.938,8.846e-16,prime,1
1047,1,z:ilp,nat-oop,10569,9863,4.969,0.933,7.265e-16,prime,0
1047,1,z:ilp,nat-oop,10547,9879,4.979,0.937,7.265e-16,prime,1
1048,1,z:ilp,nat-oop,10434,19662,5.039,1.884,8.817e-16,prime,0
1048,1,z:ilp,nat-oop,10427,19667,5.042,1.886,8.817e-16,prime,1
1049,1,z:ilp,nat-oop,10356,9944,5.082,0.960,8.971e-16,prime,0
1049,1,z:ilp,nat-oop,10599,9937,4.966,0.938,8.971e-16,prime,1
1050,1,z:ilp,nat-oop,1648,1489,31.966,0.903,6.285e-16,chain3,0
1050,1,z:ilp,nat-oop,1662,1490,31.710,0.897,6.285e-16,chain3,1
1051,1,z:ilp,nat-oop,5420,9883,9.732,1.823,1.902e-15,prime,0
1051,1,z:ilp,nat-oop,5332,9869,9.892,1.851,1.902e-15,prime,1
1052,1,z:ilp,nat-oop,10659,9884,4.954,0.927,7.834e-16,prime,0
1052,1,z:ilp,nat-oop,10627,9896,4.969,0.931,7.834e-16,prime,1
1053,1,z:ilp,nat-oop,1578,1798,33.492,1.139,1.207e-15,chain3,0
1053,1,z:ilp,nat-oop,1674,1793,31.582,1.071,1.207e-15,chain3,1
1054,1,z:ilp,nat-oop,4240,5338,12.482,1.259,2.636e-15,flat,0
1054,1,z:ilp,nat-oop,3177,5314,16.657,1.672,2.636e-15,flat,1
1055,1,z:ilp,nat-oop,10549,9889,5.022,0.937,7.450e-16,prime,0
1055,1,z:ilp,nat-oop,10469,9901,5.060,0.946,7.450e-16,prime,1
1056,1,z:ilp,nat-oop,1269,1634,41.797,1.288,1.143e-15,chain3,0
1056,1,z:ilp,nat-oop,1268,1644,41.823,1.297,1.143e-15,chain3,1
1057,1,z:ilp,nat-oop,10285,9991,5.162,0.971,8.182e-16,prime,0
1057,1,z:ilp,nat-oop,10207,9972,5.202,0.977,8.182e-16,prime,1
1058,1,z:ilp,nat-oop,4668,5053,11.385,1.082,2.204e-15,flat,0
1058,1,z:ilp,nat-oop,3125,5049,17.009,1.616,2.204e-15,flat,1
1059,1,z:ilp,nat-oop,10512,9895,5.062,0.941,8.147e-16,prime,0
1059,1,z:ilp,nat-oop,10295,9881,5.168,0.960,8.147e-16,prime,1
1060,1,z:ilp,nat-oop,10538,7315,5.054,0.694,8.024e-16,prime,0
1060,1,z:ilp,nat-oop,10497,7317,5.074,0.697,8.024e-16,prime,1
1061,1,z:ilp,nat-oop,10616,9970,5.023,0.939,8.183e-16,prime,0
1061,1,z:ilp,nat-oop,10436,9969,5.109,0.955,8.183e-16,prime,1
1062,1,z:ilp,nat-oop,10657,8323,5.009,0.781,1.012e-15,prime,0
1062,1,z:ilp,nat-oop,10536,8323,5.067,0.790,1.012e-15,prime,1
1063,1,z:ilp,nat-oop,10374,9885,5.151,0.953,7.614e-16,prime,0
1063,1,z:ilp,nat-oop,10375,9908,5.150,0.955,7.614e-16,prime,1
1064,1,z:ilp,nat-oop,1753,2923,30.513,1.667,1.119e-15,chain3,0
1064,1,z:ilp,nat-oop,1585,2922,33.751,1.844,1.119e-15,chain3,1
1065,1,z:ilp,nat-oop,10494,13272,5.103,1.265,7.239e-16,prime,0
1065,1,z:ilp,nat-oop,10663,13262,5.022,1.244,7.239e-16,prime,1
1066,1,z:ilp,nat-oop,5329,5957,10.060,1.118,1.924e-15,flat,0
1066,1,z:ilp,nat-oop,4210,5966,12.732,1.417,1.924e-15,flat,1
1067,1,z:ilp,nat-oop,10679,9889,5.026,0.926,1.130e-15,prime,0
1067,1,z:ilp,nat-oop,11783,9889,4.555,0.839,1.130e-15,prime,1
1068,1,z:ilp,nat-oop,10599,13756,5.069,1.298,8.707e-16,prime,0
1068,1,z:ilp,nat-oop,10526,13745,5.104,1.306,8.707e-16,prime,1
1069,1,z:ilp,nat-oop,10491,9968,5.127,0.950,1.287e-15,prime,0
1069,1,z:ilp,nat-oop,10617,9988,5.065,0.941,1.287e-15,prime,1
1070,1,z:ilp,nat-oop,13597,17340,3.960,1.275,6.667e-16,prime,0
1070,1,z:ilp,nat-oop,10374,17311,5.190,1.669,6.667e-16,prime,1
1071,1,z:ilp,nat-oop,1977,3108,27.262,1.572,9.416e-16,flat,0
1071,1,z:ilp,nat-oop,1851,3099,29.123,1.675,9.416e-16,flat,1
1072,1,z:ilp,nat-oop,10673,9064,5.055,0.849,6.860e-16,prime,0
1072,1,z:ilp,nat-oop,10718,9064,5.034,0.846,6.860e-16,prime,1
1073,1,z:ilp,nat-oop,5643,9165,9.572,1.624,2.059e-15,2p,0
1073,1,z:ilp,nat-oop,3928,9174,13.750,2.335,2.059e-15,2p,1
1074,1,z:ilp,nat-oop,10382,9977,5.208,0.961,7.435e-16,prime,0
1074,1,z:ilp,nat-oop,10590,9979,5.106,0.942,7.435e-16,prime,1
1075,1,z:ilp,nat-oop,4592,7215,11.787,1.571,2.510e-15,2p,0
1075,1,z:ilp,nat-oop,3265,7208,16.576,2.207,2.510e-15,2p,1
1076,1,z:ilp,nat-oop,10665,9917,5.081,0.930,9.074e-16,prime,0
1076,1,z:ilp,nat-oop,10382,9928,5.219,0.956,9.074e-16,prime,1
1077,1,z:ilp,nat-oop,10566,9978,5.133,0.944,7.248e-16,prime,0
1077,1,z:ilp,nat-oop,10594,9995,5.120,0.944,7.248e-16,prime,1
1078,1,z:ilp,nat-oop,1900,1934,28.585,1.018,9.427e-16,flat,0
1078,1,z:ilp,nat-oop,1847,1930,29.400,1.045,9.427e-16,flat,1
1079,1,z:ilp,nat-oop,10558,16754,5.148,1.587,1.101e-15,prime,0
1079,1,z:ilp,nat-oop,10384,16618,5.235,1.600,1.101e-15,prime,1
1080,1,z:ilp,nat-oop,1172,1670,46.435,1.425,7.967e-16,chain3,0
1080,1,z:ilp,nat-oop,1169,1671,46.566,1.430,7.967e-16,chain3,1
1081,1,z:ilp,nat-oop,6312,10265,8.630,1.626,2.324e-15,2p,0
1081,1,z:ilp,nat-oop,4702,10282,11.585,2.187,2.324e-15,2p,1
1082,1,z:ilp,nat-oop,10589,9982,5.149,0.943,9.536e-16,prime,0
1082,1,z:ilp,nat-oop,13442,9984,4.057,0.743,9.536e-16,prime,1
1083,1,z:ilp,nat-oop,2288,4965,23.861,2.170,1.093e-15,chain3,0
1083,1,z:ilp,nat-oop,2764,4985,19.751,1.804,1.093e-15,chain3,1
1084,1,z:ilp,nat-oop,10355,9920,5.277,0.958,1.028e-15,prime,0
1084,1,z:ilp,nat-oop,10324,9943,5.293,0.963,1.028e-15,prime,1
1085,1,z:ilp,nat-oop,3318,4924,16.485,1.484,1.487e-15,chain3,0
1085,1,z:ilp,nat-oop,4031,4922,13.569,1.221,1.487e-15,chain3,1
1086,1,z:ilp,nat-oop,10628,9991,5.153,0.940,7.457e-16,prime,0
1086,1,z:ilp,nat-oop,10621,10010,5.156,0.943,7.457e-16,prime,1
1087,1,z:ilp,nat-oop,10387,9914,5.278,0.955,7.552e-16,prime,0
1087,1,z:ilp,nat-oop,10455,9939,5.243,0.951,7.552e-16,prime,1
1088,1,z:ilp,nat-oop,1395,2647,39.347,1.898,1.002e-15,2p,0
1088,1,z:ilp,nat-oop,1288,2646,42.617,2.055,1.002e-15,2p,1
1089,1,z:ilp,nat-oop,1587,1727,34.617,1.088,1.132e-15,chain3,0
1089,1,z:ilp,nat-oop,1671,1728,32.868,1.034,1.132e-15,chain3,1
1090,1,z:ilp,nat-oop,10403,18252,5.286,1.754,8.122e-16,prime,0
1090,1,z:ilp,nat-oop,10680,18253,5.149,1.709,8.122e-16,prime,1
1091,1,z:ilp,nat-oop,10672,9937,5.158,0.931,8.015e-16,prime,0
1091,1,z:ilp,nat-oop,10551,9949,5.217,0.943,8.015e-16,prime,1
1092,1,z:ilp,nat-oop,1327,1819,41.537,1.371,9.277e-16,chain3,0
1092,1,z:ilp,nat-oop,1285,1821,42.873,1.417,9.277e-16,chain3,1
1093,1,z:ilp,nat-oop,5973,10016,9.236,1.677,2.540e-15,prime,0
1093,1,z:ilp,nat-oop,5884,10000,9.376,1.700,2.540e-15,prime,1
1094,1,z:ilp,nat-oop,10618,9996,5.201,0.941,1.083e-15,prime,0
1094,1,z:ilp,nat-oop,10636,9990,5.192,0.939,1.083e-15,prime,1
1095,1,z:ilp,nat-oop,10319,14488,5.357,1.404,8.663e-16,prime,0
1095,1,z:ilp,nat-oop,10486,14231,5.272,1.357,8.663e-16,prime,1
1096,1,z:ilp,nat-oop,10569,22091,5.236,2.090,7.535e-16,prime,0
1096,1,z:ilp,nat-oop,10708,21947,5.168,2.050,7.535e-16,prime,1
1097,1,z:ilp,nat-oop,10778,10132,5.140,0.940,7.475e-16,prime,0
1097,1,z:ilp,nat-oop,10719,10008,5.168,0.934,7.475e-16,prime,1
1098,1,z:ilp,nat-oop,10503,9018,5.280,0.859,7.576e-16,prime,0
1098,1,z:ilp,nat-oop,10609,9025,5.227,0.851,7.576e-16,prime,1
1099,1,z:ilp,nat-oop,10475,10048,5.299,0.959,1.052e-15,prime,0
1099,1,z:ilp,nat-oop,10597,9926,5.238,0.937,1.052e-15,prime,1
1100,1,z:ilp,nat-oop,1356,1714,40.978,1.264,6.479e-16,chain3,0
1100,1,z:ilp,nat-oop,1336,1717,41.579,1.284,6.479e-16,chain3,1
1101,1,z:ilp,nat-oop,10705,10010,5.196,0.935,8.963e-16,prime,0
1101,1,z:ilp,nat-oop,10696,10046,5.200,0.939,8.963e-16,prime,1
1102,1,z:ilp,nat-oop,3329,5516,16.725,1.657,2.280e-15,flat,0
1102,1,z:ilp,nat-oop,3310,5542,16.821,1.674,2.280e-15,flat,1
1103,1,z:ilp,nat-oop,10591,9979,5.263,0.942,7.643e-16,prime,0
1103,1,z:ilp,nat-oop,10569,9939,5.274,0.940,7.643e-16,prime,1
1104,1,z:ilp,nat-oop,1889,3452,29.536,1.827,1.643e-15,chain3,0
1104,1,z:ilp,nat-oop,1988,3467,28.073,1.744,1.643e-15,chain3,1
1105,1,z:ilp,nat-oop,2076,3184,26.906,1.534,1.504e-15,flat,0
1105,1,z:ilp,nat-oop,2082,3202,26.825,1.538,1.504e-15,flat,1
1106,1,z:ilp,nat-oop,10548,12357,5.301,1.172,7.246e-16,prime,0
1106,1,z:ilp,nat-oop,10612,12311,5.269,1.160,7.246e-16,prime,1
1107,1,z:ilp,nat-oop,3207,7235,17.451,2.256,2.096e-15,2p,0
1107,1,z:ilp,nat-oop,3213,7208,17.418,2.243,2.096e-15,2p,1
1108,1,z:ilp,nat-oop,10453,9943,5.360,0.951,6.084e-16,prime,0
1108,1,z:ilp,nat-oop,10421,9930,5.377,0.953,6.084e-16,prime,1
1109,1,z:ilp,nat-oop,10597,10009,5.293,0.944,9.190e-16,prime,0
1109,1,z:ilp,nat-oop,10410,10009,5.388,0.961,9.190e-16,prime,1
1110,1,z:ilp,nat-oop,3623,5183,15.498,1.431,2.432e-15,chain3,0
1110,1,z:ilp,nat-oop,3659,5198,15.344,1.421,2.432e-15,chain3,1
1111,1,z:ilp,nat-oop,10467,9946,5.370,0.950,9.326e-16,prime,0
1111,1,z:ilp,nat-oop,10451,9917,5.378,0.949,9.326e-16,prime,1
1112,1,z:ilp,nat-oop,10387,22195,5.417,2.137,7.163e-16,prime,0
1112,1,z:ilp,nat-oop,10333,22174,5.445,2.146,7.163e-16,prime,1
1113,1,z:ilp,nat-oop,10491,9822,5.369,0.936,9.252e-16,prime,0
1113,1,z:ilp,nat-oop,10483,9820,5.372,0.937,9.252e-16,prime,1
1114,1,z:ilp,nat-oop,10382,10018,5.430,0.965,8.405e-16,prime,0
1114,1,z:ilp,nat-oop,10413,9999,5.414,0.960,8.405e-16,prime,1
1115,1,z:ilp,nat-oop,10588,9917,5.330,0.937,8.141e-16,prime,0
1115,1,z:ilp,nat-oop,10618,9949,5.315,0.937,8.141e-16,prime,1
1116,1,z:ilp,nat-oop,3589,4551,15.739,1.268,1.732e-15,flat,0
1116,1,z:ilp,nat-oop,3658,4543,15.442,1.242,1.732e-15,flat,1
1117,1,z:ilp,nat-oop,7723,10015,7.322,1.297,2.529e-15,prime,0
1117,1,z:ilp,nat-oop,7768,10015,7.280,1.289,2.529e-15,prime,1
1118,1,z:ilp,nat-oop,6291,6631,8.999,1.054,1.945e-15,flat,0
1118,1,z:ilp,nat-oop,4712,6602,12.013,1.401,1.945e-15,flat,1
1119,1,z:ilp,nat-oop,10466,9956,5.414,0.951,1.125e-15,prime,0
1119,1,z:ilp,nat-oop,10633,9965,5.329,0.937,1.125e-15,prime,1
1120,1,z:ilp,nat-oop,1183,1596,47.958,1.349,5.403e-16,chain3,0
1120,1,z:ilp,nat-oop,1191,1595,47.626,1.339,5.403e-16,chain3,1
1121,1,z:ilp,nat-oop,10626,12832,5.344,1.208,8.221e-16,prime,0
1121,1,z:ilp,nat-oop,10548,12869,5.383,1.220,8.221e-16,prime,1
1122,1,z:ilp,nat-oop,1940,2988,29.300,1.540,1.299e-15,chain3,0
1122,1,z:ilp,nat-oop,1920,2980,29.601,1.552,1.299e-15,chain3,1
1123,1,z:ilp,nat-oop,5527,9966,10.295,1.803,1.351e-15,prime,0
1123,1,z:ilp,nat-oop,5528,9955,10.292,1.801,1.351e-15,prime,1
1124,1,z:ilp,nat-oop,10440,9935,5.456,0.952,9.398e-16,prime,0
1124,1,z:ilp,nat-oop,10469,10125,5.440,0.967,9.398e-16,prime,1
1125,1,z:ilp,nat-oop,1582,1848,36.046,1.168,7.861e-16,flat,0
1125,1,z:ilp,nat-oop,1529,1800,37.291,1.177,7.861e-16,flat,1
1126,1,z:ilp,nat-oop,10521,10004,5.425,0.951,8.064e-16,prime,0
1126,1,z:ilp,nat-oop,10626,10018,5.371,0.943,8.064e-16,prime,1
1127,1,z:ilp,nat-oop,2909,3867,19.639,1.329,1.624e-15,chain3,0
1127,1,z:ilp,nat-oop,2526,3879,22.616,1.536,1.624e-15,chain3,1
1128,1,z:ilp,nat-oop,4728,6944,12.096,1.469,2.584e-15,flat,0
1128,1,z:ilp,nat-oop,4729,6933,12.092,1.466,2.584e-15,flat,1
1129,1,z:ilp,nat-oop,10486,10007,5.459,0.954,9.462e-16,prime,0
1129,1,z:ilp,nat-oop,14658,10018,3.905,0.683,9.462e-16,prime,1
1130,1,z:ilp,nat-oop,10680,19765,5.365,1.851,6.632e-16,prime,0
1130,1,z:ilp,nat-oop,10635,19776,5.388,1.860,6.632e-16,prime,1
1131,1,z:ilp,nat-oop,4432,4975,12.943,1.123,1.781e-15,chain3,0
1131,1,z:ilp,nat-oop,4908,4962,11.687,1.011,1.781e-15,chain3,1
1132,1,z:ilp,nat-oop,10361,9964,5.542,0.962,1.105e-15,prime,0
1132,1,z:ilp,nat-oop,10537,10000,5.449,0.949,1.105e-15,prime,1
1133,1,z:ilp,nat-oop,10454,10033,5.498,0.960,6.614e-16,prime,0
1133,1,z:ilp,nat-oop,10409,10058,5.522,0.966,6.614e-16,prime,1
1134,1,z:ilp,nat-oop,1631,1736,35.272,1.064,8.720e-16,chain3,0
1134,1,z:ilp,nat-oop,1956,1735,29.416,0.887,8.720e-16,chain3,1
1135,1,z:ilp,nat-oop,10391,9977,5.542,0.960,7.430e-16,prime,0
1135,1,z:ilp,nat-oop,10687,9986,5.389,0.934,7.430e-16,prime,1
1136,1,z:ilp,nat-oop,10657,10302,5.410,0.967,7.717e-16,prime,0
1136,1,z:ilp,nat-oop,10664,10315,5.406,0.967,7.717e-16,prime,1
1137,1,z:ilp,nat-oop,10662,10028,5.413,0.941,8.296e-16,prime,0
1137,1,z:ilp,nat-oop,10489,10051,5.502,0.958,8.296e-16,prime,1
1138,1,z:ilp,nat-oop,10644,10049,5.427,0.944,5.868e-16,prime,0
1138,1,z:ilp,nat-oop,10403,10048,5.553,0.966,5.868e-16,prime,1
1139,1,z:ilp,nat-oop,10464,14721,5.526,1.407,7.339e-16,prime,0
1139,1,z:ilp,nat-oop,10636,14718,5.437,1.384,7.339e-16,prime,1
1140,1,z:ilp,nat-oop,1979,3223,29.243,1.628,1.006e-15,chain3,0
1140,1,z:ilp,nat-oop,2067,3208,28.008,1.552,1.006e-15,chain3,1
1141,1,z:ilp,nat-oop,10675,10042,5.428,0.941,9.004e-16,prime,0
1141,1,z:ilp,nat-oop,10660,10036,5.435,0.942,9.004e-16,prime,1
1142,1,z:ilp,nat-oop,10417,10059,5.568,0.966,1.010e-15,prime,0
1142,1,z:ilp,nat-oop,10613,10061,5.465,0.948,1.010e-15,prime,1
1143,1,z:ilp,nat-oop,10684,9966,5.434,0.933,8.563e-16,prime,0
1143,1,z:ilp,nat-oop,10601,9982,5.476,0.942,8.563e-16,prime,1
1144,1,z:ilp,nat-oop,1538,1816,37.791,1.181,1.189e-15,chain3,0
1144,1,z:ilp,nat-oop,1603,1801,36.263,1.124,1.189e-15,chain3,1
1145,1,z:ilp,nat-oop,10729,10074,5.422,0.939,7.630e-16,prime,0
1145,1,z:ilp,nat-oop,10471,10030,5.556,0.958,7.630e-16,prime,1
1146,1,z:ilp,nat-oop,10707,10039,5.439,0.938,8.414e-16,prime,0
1146,1,z:ilp,nat-oop,10707,10040,5.439,0.938,8.414e-16,prime,1
1147,1,z:ilp,nat-oop,5000,10136,11.657,2.027,2.261e-15,flat,0
1147,1,z:ilp,nat-oop,7029,10130,8.292,1.441,2.261e-15,flat,1
1148,1,z:ilp,nat-oop,3635,5985,16.053,1.647,2.201e-15,chain3,0
1148,1,z:ilp,nat-oop,5782,5999,10.090,1.038,2.201e-15,chain3,1
1149,1,z:ilp,nat-oop,10442,10054,5.593,0.963,7.019e-16,prime,0
1149,1,z:ilp,nat-oop,10379,10033,5.627,0.967,7.019e-16,prime,1
1150,1,z:ilp,nat-oop,2649,3729,22.074,1.408,1.763e-15,chain3,0
1150,1,z:ilp,nat-oop,3552,3726,16.460,1.049,1.763e-15,chain3,1
1151,1,z:ilp,nat-oop,7122,9986,8.217,1.402,1.971e-15,prime,0
1151,1,z:ilp,nat-oop,8685,9993,6.739,1.151,1.971e-15,prime,1
1152,1,z:ilp,nat-oop,1329,1693,44.066,1.273,5.901e-16,chain3,0
1152,1,z:ilp,nat-oop,1346,1681,43.537,1.249,5.901e-16,chain3,1
1153,1,z:ilp,nat-oop,4242,11567,13.822,2.727,1.339e-15,prime,0
1153,1,z:ilp,nat-oop,4287,11556,13.678,2.696,1.339e-15,prime,1
1154,1,z:ilp,nat-oop,10627,11506,5.523,1.083,8.005e-16,prime,0
1154,1,z:ilp,nat-oop,10558,11606,5.559,1.099,8.005e-16,prime,1
1155,1,z:ilp,nat-oop,1750,1831,33.573,1.047,8.148e-16,chain3,0
1155,1,z:ilp,nat-oop,1732,1831,33.920,1.057,8.148e-16,chain3,1
1156,1,z:ilp,nat-oop,2135,4192,27.541,1.963,1.342e-15,chain3,0
1156,1,z:ilp,nat-oop,2129,4206,27.629,1.976,1.342e-15,chain3,1
1157,1,z:ilp,nat-oop,10646,20268,5.530,1.904,7.908e-16,prime,0
1157,1,z:ilp,nat-oop,10480,20102,5.617,1.918,7.908e-16,prime,1
1158,1,z:ilp,nat-oop,10431,11545,5.649,1.107,8.348e-16,prime,0
1158,1,z:ilp,nat-oop,10349,11542,5.694,1.115,8.348e-16,prime,1
1159,1,z:ilp,nat-oop,10608,13947,5.561,1.315,8.320e-16,prime,0
1159,1,z:ilp,nat-oop,10556,13987,5.588,1.325,8.320e-16,prime,1
1160,1,z:ilp,nat-oop,3544,4433,16.660,1.251,1.677e-15,flat,0
1160,1,z:ilp,nat-oop,3518,4430,16.783,1.259,1.677e-15,flat,1
1161,1,z:ilp,nat-oop,3546,7912,16.665,2.231,1.938e-15,2p,0
1161,1,z:ilp,nat-oop,3597,7939,16.432,2.207,1.938e-15,2p,1
1162,1,z:ilp,nat-oop,10658,13643,5.551,1.280,8.621e-16,prime,0
1162,1,z:ilp,nat-oop,10509,13641,5.629,1.298,8.621e-16,prime,1
1163,1,z:ilp,nat-oop,10930,11484,5.418,1.051,7.693e-16,prime,0
1163,1,z:ilp,nat-oop,10851,11482,5.457,1.058,7.693e-16,prime,1
1164,1,z:ilp,nat-oop,10710,16521,5.535,1.543,7.337e-16,prime,0
1164,1,z:ilp,nat-oop,10725,16634,5.527,1.551,7.337e-16,prime,1
1165,1,z:ilp,nat-oop,10654,11479,5.569,1.077,6.658e-16,prime,0
1165,1,z:ilp,nat-oop,10786,11538,5.501,1.070,6.658e-16,prime,1
1166,1,z:ilp,nat-oop,10805,8550,5.497,0.791,7.925e-16,prime,0
1166,1,z:ilp,nat-oop,10415,8565,5.702,0.822,7.925e-16,prime,1
1167,1,z:ilp,nat-oop,10649,11466,5.582,1.077,8.349e-16,prime,0
1167,1,z:ilp,nat-oop,10705,11494,5.554,1.074,8.349e-16,prime,1
1168,1,z:ilp,nat-oop,14526,11057,4.097,0.761,7.572e-16,prime,0
1168,1,z:ilp,nat-oop,10677,11050,5.574,1.035,7.572e-16,prime,1
1169,1,z:ilp,nat-oop,10633,11759,5.602,1.106,7.678e-16,prime,0
1169,1,z:ilp,nat-oop,10382,11721,5.738,1.129,7.678e-16,prime,1
1170,1,z:ilp,nat-oop,1547,1876,38.541,1.213,1.149e-15,chain3,0
1170,1,z:ilp,nat-oop,1642,1884,36.308,1.147,1.149e-15,chain3,1
1171,1,z:ilp,nat-oop,4954,11562,12.048,2.334,1.379e-15,prime,0
1171,1,z:ilp,nat-oop,5112,11476,11.676,2.245,1.379e-15,prime,1
1172,1,z:ilp,nat-oop,10763,11485,5.550,1.067,8.647e-16,prime,0
1172,1,z:ilp,nat-oop,10549,11515,5.663,1.092,8.647e-16,prime,1
1173,1,z:ilp,nat-oop,3112,5709,19.218,1.835,1.748e-15,flat,0
1173,1,z:ilp,nat-oop,3347,5720,17.865,1.709,1.748e-15,flat,1
1174,1,z:ilp,nat-oop,10417,11539,5.746,1.108,7.918e-16,prime,0
1174,1,z:ilp,nat-oop,10552,11693,5.673,1.108,7.918e-16,prime,1
1175,1,z:ilp,nat-oop,4680,8805,12.804,1.882,2.415e-15,flat,0
1175,1,z:ilp,nat-oop,6420,8829,9.333,1.375,2.415e-15,flat,1
1176,1,z:ilp,nat-oop,1530,1683,39.186,1.100,4.825e-16,chain3,0
1176,1,z:ilp,nat-oop,1540,1686,38.953,1.095,4.825e-16,chain3,1
1177,1,z:ilp,nat-oop,10425,11768,5.759,1.129,7.011e-16,prime,0
1177,1,z:ilp,nat-oop,10578,11571,5.675,1.094,7.011e-16,prime,1
1178,1,z:ilp,nat-oop,4789,6095,12.548,1.273,1.897e-15,flat,0
1178,1,z:ilp,nat-oop,3772,6114,15.930,1.621,1.897e-15,flat,1
1179,1,z:ilp,nat-oop,10644,11629,5.651,1.093,6.042e-16,prime,0
1179,1,z:ilp,nat-oop,10666,11582,5.639,1.086,6.042e-16,prime,1
1180,1,z:ilp,nat-oop,10644,9112,5.656,0.856,9.674e-16,prime,0
1180,1,z:ilp,nat-oop,10588,9111,5.686,0.861,9.674e-16,prime,1
1181,1,z:ilp,nat-oop,14604,11596,4.127,0.794,6.880e-16,prime,0
1181,1,z:ilp,nat-oop,10473,11547,5.755,1.103,6.880e-16,prime,1
1182,1,z:ilp,nat-oop,10404,11583,5.798,1.113,7.781e-16,prime,0
1182,1,z:ilp,nat-oop,10667,11570,5.655,1.085,7.781e-16,prime,1
1183,1,z:ilp,nat-oop,2362,1929,25.559,0.817,1.297e-15,chain3,0
1183,1,z:ilp,nat-oop,1891,1898,31.927,1.003,1.297e-15,chain3,1
1184,1,z:ilp,nat-oop,4275,5510,14.138,1.289,2.231e-15,2p,0
1184,1,z:ilp,nat-oop,2965,5497,20.385,1.854,2.231e-15,2p,1
1185,1,z:ilp,nat-oop,10691,16909,5.659,1.582,7.894e-16,prime,0
1185,1,z:ilp,nat-oop,10654,16912,5.678,1.587,7.894e-16,prime,1
1186,1,z:ilp,nat-oop,12719,11604,4.761,0.912,8.385e-16,prime,0
1186,1,z:ilp,nat-oop,10448,11581,5.796,1.108,8.385e-16,prime,1
1187,1,z:ilp,nat-oop,10638,11491,5.698,1.080,9.247e-16,prime,0
1187,1,z:ilp,nat-oop,10417,11516,5.819,1.106,9.247e-16,prime,1
1188,1,z:ilp,nat-oop,1394,1951,43.515,1.399,9.500e-16,chain3,0
1188,1,z:ilp,nat-oop,1392,1943,43.577,1.396,9.500e-16,chain3,1
1189,1,z:ilp,nat-oop,6887,11169,8.819,1.622,2.432e-15,2p,0
