N,K,plan,path,vfft_ns,mkl_ns,vfft_gflops,ratio_vs_mkl,rt_err,route,flip
1124,1,z:ilp,nat-ip,10558,9904,5.394,0.938,9.398e-16,prime,1
1125,1,z:ilp,nat-ip,1492,1812,38.214,1.214,7.861e-16,flat,0
1125,1,z:ilp,nat-ip,1445,1820,39.442,1.259,7.861e-16,flat,1
1126,1,z:ilp,nat-ip,11302,10191,5.050,0.902,8.064e-16,prime,0
1126,1,z:ilp,nat-ip,11340,10182,5.033,0.898,8.064e-16,prime,1
1127,1,z:ilp,nat-ip,2784,3871,20.521,1.391,1.624e-15,chain3,0
1127,1,z:ilp,nat-ip,2852,3826,20.034,1.342,1.624e-15,chain3,1
1128,1,z:ilp,nat-ip,10398,6752,5.500,0.649,7.285e-16,prime,0
1128,1,z:ilp,nat-ip,10652,6744,5.369,0.633,7.285e-16,prime,1
1129,1,z:ilp,nat-ip,10222,10172,5.600,0.995,1.005e-15,prime,0
1129,1,z:ilp,nat-ip,10861,10181,5.271,0.937,1.005e-15,prime,1
1130,1,z:ilp,nat-ip,10537,19687,5.438,1.868,6.632e-16,prime,0
1130,1,z:ilp,nat-ip,10832,19616,5.290,1.811,6.632e-16,prime,1
1131,1,z:ilp,nat-ip,10618,5000,5.402,0.471,9.452e-16,prime,0
1131,1,z:ilp,nat-ip,10445,4969,5.491,0.476,9.452e-16,prime,1
1132,1,z:ilp,nat-ip,10942,9933,5.248,0.908,1.105e-15,prime,0
1132,1,z:ilp,nat-ip,10672,9927,5.380,0.930,1.105e-15,prime,1
1133,1,z:ilp,nat-ip,10679,10234,5.382,0.958,6.614e-16,prime,0
1133,1,z:ilp,nat-ip,10418,9977,5.517,0.958,6.614e-16,prime,1
1134,1,z:ilp,nat-ip,2374,1806,24.239,0.761,8.720e-16,chain3,0
1134,1,z:ilp,nat-ip,2366,1808,24.313,0.764,8.720e-16,chain3,1
1135,1,z:ilp,nat-ip,10467,9916,5.502,0.947,7.430e-16,prime,0
1135,1,z:ilp,nat-ip,10550,9923,5.459,0.941,7.430e-16,prime,1
1136,1,z:ilp,nat-ip,10406,10256,5.540,0.986,7.717e-16,prime,0
1136,1,z:ilp,nat-ip,10380,10244,5.554,0.987,7.717e-16,prime,1
1137,1,z:ilp,nat-ip,10410,10188,5.544,0.979,8.296e-16,prime,0
1137,1,z:ilp,nat-ip,10523,10018,5.484,0.952,8.296e-16,prime,1
1138,1,z:ilp,nat-ip,10434,10018,5.536,0.960,5.868e-16,prime,0
1138,1,z:ilp,nat-ip,10411,10000,5.549,0.961,5.868e-16,prime,1
1139,1,z:ilp,nat-ip,10442,14628,5.538,1.401,7.339e-16,prime,0
1139,1,z:ilp,nat-ip,10566,14689,5.473,1.390,7.339e-16,prime,1
1140,1,z:ilp,nat-ip,1814,3176,31.907,1.751,1.006e-15,chain3,0
1140,1,z:ilp,nat-ip,1995,3173,29.016,1.591,1.006e-15,chain3,1
1141,1,z:ilp,nat-ip,10814,10224,5.358,0.945,9.004e-16,prime,0
1141,1,z:ilp,nat-ip,10670,10229,5.430,0.959,9.004e-16,prime,1
1142,1,z:ilp,nat-ip,10416,10212,5.568,0.980,1.010e-15,prime,0
1142,1,z:ilp,nat-ip,10595,10207,5.474,0.963,1.010e-15,prime,1
1143,1,z:ilp,nat-ip,10511,9917,5.524,0.944,8.563e-16,prime,0
1143,1,z:ilp,nat-ip,10583,10040,5.486,0.949,8.563e-16,prime,1
1144,1,z:ilp,nat-ip,1522,1815,38.189,1.192,1.189e-15,chain3,0
1144,1,z:ilp,nat-ip,1511,1813,38.470,1.200,1.189e-15,chain3,1
1145,1,z:ilp,nat-ip,13521,10309,4.302,0.762,7.630e-16,prime,0
1145,1,z:ilp,nat-ip,10530,10011,5.525,0.951,7.630e-16,prime,1
1146,1,z:ilp,nat-ip,10711,10232,5.437,0.955,8.414e-16,prime,0
1146,1,z:ilp,nat-ip,10752,10223,5.416,0.951,8.414e-16,prime,1
1147,1,z:ilp,nat-ip,11439,10063,5.095,0.880,5.827e-16,prime,0
1147,1,z:ilp,nat-ip,11032,10069,5.283,0.913,5.827e-16,prime,1
1148,1,z:ilp,nat-ip,10448,5934,5.585,0.568,7.421e-16,prime,0
1148,1,z:ilp,nat-ip,10569,5956,5.521,0.564,7.421e-16,prime,1
1149,1,z:ilp,nat-ip,10362,9987,5.637,0.964,7.019e-16,prime,0
1149,1,z:ilp,nat-ip,10589,10178,5.516,0.961,7.019e-16,prime,1
1150,1,z:ilp,nat-ip,3636,3709,16.077,1.020,1.763e-15,chain3,0
1150,1,z:ilp,nat-ip,3197,3715,18.285,1.162,1.763e-15,chain3,1
1151,1,z:ilp,nat-ip,7778,9945,7.524,1.279,1.971e-15,prime,0
1151,1,z:ilp,nat-ip,6993,10033,8.368,1.435,1.971e-15,prime,1
1152,1,z:ilp,nat-ip,1333,1657,43.953,1.244,5.901e-16,chain3,0
1152,1,z:ilp,nat-ip,1393,1664,42.048,1.195,5.901e-16,chain3,1
1153,1,z:ilp,nat-ip,4453,11602,13.168,2.605,1.339e-15,prime,0
1153,1,z:ilp,nat-ip,4408,11523,13.303,2.614,1.339e-15,prime,1
1154,1,z:ilp,nat-ip,10414,11530,5.636,1.107,8.005e-16,prime,0
1154,1,z:ilp,nat-ip,10535,11566,5.571,1.098,8.005e-16,prime,1
1155,1,z:ilp,nat-ip,1680,1954,34.966,1.163,8.148e-16,chain3,0
1155,1,z:ilp,nat-ip,2415,1894,24.323,0.784,8.148e-16,chain3,1
1156,1,z:ilp,nat-ip,2254,4163,26.087,1.846,1.342e-15,chain3,0
1156,1,z:ilp,nat-ip,2540,4191,23.151,1.650,1.342e-15,chain3,1
1157,1,z:ilp,nat-ip,10344,20123,5.691,1.945,7.908e-16,prime,0
1157,1,z:ilp,nat-ip,10615,19999,5.546,1.884,7.908e-16,prime,1
1158,1,z:ilp,nat-ip,10545,11492,5.588,1.090,8.348e-16,prime,0
1158,1,z:ilp,nat-ip,10636,11483,5.540,1.080,8.348e-16,prime,1
1159,1,z:ilp,nat-ip,10618,13864,5.555,1.306,8.320e-16,prime,0
1159,1,z:ilp,nat-ip,10598,13954,5.566,1.317,8.320e-16,prime,1
1160,1,z:ilp,nat-ip,10737,4372,5.499,0.407,7.918e-16,prime,0
1160,1,z:ilp,nat-ip,10708,4395,5.514,0.410,7.918e-16,prime,1
1161,1,z:ilp,nat-ip,10431,7926,5.666,0.760,8.769e-16,prime,0
1161,1,z:ilp,nat-ip,10502,8256,5.628,0.786,8.769e-16,prime,1
1162,1,z:ilp,nat-ip,10740,13588,5.509,1.265,8.621e-16,prime,0
1162,1,z:ilp,nat-ip,11464,13599,5.161,1.186,8.621e-16,prime,1
1163,1,z:ilp,nat-ip,10862,11299,5.452,1.040,7.693e-16,prime,0
1163,1,z:ilp,nat-ip,10852,11453,5.457,1.055,7.693e-16,prime,1
1164,1,z:ilp,nat-ip,10754,16688,5.512,1.552,7.337e-16,prime,0
1164,1,z:ilp,nat-ip,10752,16495,5.513,1.534,7.337e-16,prime,1
1165,1,z:ilp,nat-ip,10592,11521,5.602,1.088,6.658e-16,prime,0
1165,1,z:ilp,nat-ip,10385,11555,5.714,1.113,6.658e-16,prime,1
1166,1,z:ilp,nat-ip,10603,8523,5.602,0.804,7.925e-16,prime,0
1166,1,z:ilp,nat-ip,10654,8531,5.574,0.801,7.925e-16,prime,1
1167,1,z:ilp,nat-ip,10633,11318,5.591,1.064,8.349e-16,prime,0
1167,1,z:ilp,nat-ip,10418,11345,5.706,1.089,8.349e-16,prime,1
1168,1,z:ilp,nat-ip,10427,11009,5.707,1.056,7.572e-16,prime,0
1168,1,z:ilp,nat-ip,11299,11004,5.267,0.974,7.572e-16,prime,1
1169,1,z:ilp,nat-ip,10942,11556,5.444,1.056,7.678e-16,prime,0
1169,1,z:ilp,nat-ip,11360,11566,5.244,1.018,7.678e-16,prime,1
1170,1,z:ilp,nat-ip,1569,1898,37.992,1.209,1.149e-15,chain3,0
1170,1,z:ilp,nat-ip,2615,1881,22.797,0.719,1.149e-15,chain3,1
1171,1,z:ilp,nat-ip,5113,11320,11.672,2.214,1.379e-15,prime,0
1171,1,z:ilp,nat-ip,5939,11508,10.049,1.938,1.379e-15,prime,1
1172,1,z:ilp,nat-ip,10329,11376,5.784,1.101,8.647e-16,prime,0
1172,1,z:ilp,nat-ip,10599,11313,5.636,1.067,8.647e-16,prime,1
1173,1,z:ilp,nat-ip,2766,5742,21.618,2.076,1.748e-15,flat,0
1173,1,z:ilp,nat-ip,3402,5713,17.577,1.679,1.748e-15,flat,1
1174,1,z:ilp,nat-ip,10453,11549,5.726,1.105,7.918e-16,prime,0
1174,1,z:ilp,nat-ip,10599,11515,5.648,1.086,7.918e-16,prime,1
1175,1,z:ilp,nat-ip,10558,8873,5.675,0.840,6.849e-16,prime,0
1175,1,z:ilp,nat-ip,10476,8716,5.719,0.832,6.849e-16,prime,1
1176,1,z:ilp,nat-ip,1736,1752,34.547,1.009,4.825e-16,chain3,0
1176,1,z:ilp,nat-ip,1693,1774,35.426,1.048,4.825e-16,chain3,1
1177,1,z:ilp,nat-ip,10608,11554,5.659,1.089,7.011e-16,prime,0
1177,1,z:ilp,nat-ip,10514,11542,5.710,1.098,7.011e-16,prime,1
1178,1,z:ilp,nat-ip,10658,6079,5.638,0.570,7.196e-16,prime,0
1178,1,z:ilp,nat-ip,11077,6057,5.425,0.547,7.196e-16,prime,1
1179,1,z:ilp,nat-ip,10589,11264,5.681,1.064,6.042e-16,prime,0
1179,1,z:ilp,nat-ip,10455,11333,5.753,1.084,6.042e-16,prime,1
1180,1,z:ilp,nat-ip,10654,9134,5.651,0.857,9.674e-16,prime,0
1180,1,z:ilp,nat-ip,10994,9065,5.476,0.824,9.674e-16,prime,1
1181,1,z:ilp,nat-ip,10444,11583,5.770,1.109,6.880e-16,prime,0
1181,1,z:ilp,nat-ip,10537,11491,5.719,1.091,6.880e-16,prime,1
1182,1,z:ilp,nat-ip,10662,11562,5.658,1.084,7.781e-16,prime,0
1182,1,z:ilp,nat-ip,10603,11581,5.689,1.092,7.781e-16,prime,1
1183,1,z:ilp,nat-ip,1889,1968,31.969,1.042,1.297e-15,chain3,0
1183,1,z:ilp,nat-ip,2644,1959,22.840,0.741,1.297e-15,chain3,1
1184,1,z:ilp,nat-ip,10600,5446,5.702,0.514,6.506e-16,prime,0
1184,1,z:ilp,nat-ip,10373,5424,5.826,0.523,6.506e-16,prime,1
1185,1,z:ilp,nat-ip,10842,16899,5.580,1.559,7.894e-16,prime,0
1185,1,z:ilp,nat-ip,11209,17028,5.397,1.519,7.894e-16,prime,1
1186,1,z:ilp,nat-ip,10421,11506,5.811,1.104,8.385e-16,prime,0
1186,1,z:ilp,nat-ip,10438,11594,5.802,1.111,8.385e-16,prime,1
1187,1,z:ilp,nat-ip,10443,11374,5.804,1.089,9.247e-16,prime,0
1187,1,z:ilp,nat-ip,10447,11340,5.802,1.085,9.247e-16,prime,1
1188,1,z:ilp,nat-ip,1389,1944,43.681,1.399,9.500e-16,chain3,0
1188,1,z:ilp,nat-ip,1571,1930,38.618,1.228,9.500e-16,chain3,1
1189,1,z:ilp,nat-ip,10597,11091,5.731,1.047,9.026e-16,prime,0
1189,1,z:ilp,nat-ip,10539,11095,5.763,1.053,9.026e-16,prime,1
1190,1,z:ilp,nat-ip,2884,3362,21.078,1.166,1.594e-15,chain3,0
1190,1,z:ilp,nat-ip,2877,3368,21.132,1.171,1.594e-15,chain3,1
1191,1,z:ilp,nat-ip,10612,11427,5.734,1.077,9.168e-16,prime,0
1191,1,z:ilp,nat-ip,10505,11418,5.793,1.087,9.168e-16,prime,1
1192,1,z:ilp,nat-ip,10703,26075,5.690,2.436,7.561e-16,prime,0
1192,1,z:ilp,nat-ip,10336,26036,5.893,2.519,7.561e-16,prime,1
1193,1,z:ilp,nat-ip,11368,11518,5.363,1.013,8.557e-16,prime,0
1193,1,z:ilp,nat-ip,10867,11545,5.610,1.062,8.557e-16,prime,1
1194,1,z:ilp,nat-ip,11217,11601,5.440,1.034,9.044e-16,prime,0
1194,1,z:ilp,nat-ip,11073,11595,5.511,1.047,9.044e-16,prime,1
1195,1,z:ilp,nat-ip,10542,11400,5.794,1.081,9.158e-16,prime,0
1195,1,z:ilp,nat-ip,10455,11517,5.842,1.101,9.158e-16,prime,1
1196,1,z:ilp,nat-ip,2358,3898,25.924,1.653,1.447e-15,chain3,0
1196,1,z:ilp,nat-ip,2594,3874,23.573,1.494,1.447e-15,chain3,1
1197,1,z:ilp,nat-ip,2201,3745,27.801,1.701,1.425e-15,flat,0
1197,1,z:ilp,nat-ip,2453,3790,24.952,1.545,1.425e-15,flat,1
1198,1,z:ilp,nat-ip,10461,11500,5.856,1.099,7.606e-16,prime,0
1198,1,z:ilp,nat-ip,10625,11600,5.765,1.092,7.606e-16,prime,1
1199,1,z:ilp,nat-ip,10418,11439,5.885,1.098,8.356e-16,prime,0
1199,1,z:ilp,nat-ip,10750,11433,5.704,1.064,8.356e-16,prime,1
1200,1,z:ilp,nat-ip,1873,1680,32.766,0.897,6.856e-16,chain3,0
1200,1,z:ilp,nat-ip,1896,1685,32.375,0.889,6.856e-16,chain3,1
1201,1,z:ilp,nat-ip,7511,11616,8.178,1.546,2.257e-15,prime,0
1201,1,z:ilp,nat-ip,7354,11634,8.353,1.582,2.257e-15,prime,1
1202,1,z:ilp,nat-ip,10661,11561,5.768,1.084,9.119e-16,prime,0
1202,1,z:ilp,nat-ip,10790,11556,5.699,1.071,9.119e-16,prime,1
1203,1,z:ilp,nat-ip,10694,11360,5.755,1.062,6.373e-16,prime,0
1203,1,z:ilp,nat-ip,10433,11556,5.899,1.108,6.373e-16,prime,1
1204,1,z:ilp,nat-ip,10599,6582,5.812,0.621,7.581e-16,prime,0
1204,1,z:ilp,nat-ip,10627,6580,5.797,0.619,7.581e-16,prime,1
1205,1,z:ilp,nat-ip,10727,11577,5.748,1.079,7.067e-16,prime,0
1205,1,z:ilp,nat-ip,10696,11581,5.765,1.083,7.067e-16,prime,1
1206,1,z:ilp,nat-ip,10849,10859,5.689,1.001,6.555e-16,prime,0
1206,1,z:ilp,nat-ip,10790,10859,5.721,1.006,6.555e-16,prime,1
1207,1,z:ilp,nat-ip,10294,16502,6.002,1.603,7.835e-16,prime,0
1207,1,z:ilp,nat-ip,10403,16624,5.939,1.598,7.835e-16,prime,1
1208,1,z:ilp,nat-ip,10623,11390,5.821,1.072,7.495e-16,prime,0
1208,1,z:ilp,nat-ip,10642,11560,5.811,1.086,7.495e-16,prime,1
1209,1,z:ilp,nat-ip,10641,5708,5.817,0.536,6.505e-16,prime,0
1209,1,z:ilp,nat-ip,10385,5814,5.960,0.560,6.505e-16,prime,1
1210,1,z:ilp,nat-ip,1648,2346,37.592,1.423,7.385e-16,chain3,0
1210,1,z:ilp,nat-ip,2653,2377,23.357,0.896,7.385e-16,chain3,1
1211,1,z:ilp,nat-ip,11268,11349,5.503,1.007,8.864e-16,prime,0
1211,1,z:ilp,nat-ip,11278,11358,5.499,1.007,8.864e-16,prime,1
1212,1,z:ilp,nat-ip,10437,18015,5.947,1.726,6.104e-16,prime,0
1212,1,z:ilp,nat-ip,10612,18125,5.849,1.708,6.104e-16,prime,1
1213,1,z:ilp,nat-ip,10651,11614,5.834,1.090,7.938e-16,prime,0
1213,1,z:ilp,nat-ip,10476,11516,5.931,1.099,7.938e-16,prime,1
1214,1,z:ilp,nat-ip,10709,11506,5.807,1.074,9.485e-16,prime,0
1214,1,z:ilp,nat-ip,10792,11570,5.763,1.072,9.485e-16,prime,1
1215,1,z:ilp,nat-ip,1721,2133,36.168,1.239,8.498e-16,chain3,0
1215,1,z:ilp,nat-ip,1700,2155,36.617,1.268,8.498e-16,chain3,1
1216,1,z:ilp,nat-ip,1875,3139,33.224,1.674,1.076e-15,2p,0
1216,1,z:ilp,nat-ip,1893,3149,32.919,1.664,1.076e-15,2p,1
1217,1,z:ilp,nat-ip,5633,11604,11.071,2.060,1.766e-15,prime,0
1217,1,z:ilp,nat-ip,5615,11587,11.108,2.064,1.766e-15,prime,1
1218,1,z:ilp,nat-ip,10786,4620,5.788,0.428,8.255e-16,prime,0
1218,1,z:ilp,nat-ip,11220,4606,5.564,0.411,8.255e-16,prime,1
1219,1,z:ilp,nat-ip,11073,13137,5.643,1.186,9.197e-16,prime,0
1219,1,z:ilp,nat-ip,11330,13288,5.515,1.173,9.197e-16,prime,1
1220,1,z:ilp,nat-ip,11073,9842,5.648,0.889,5.370e-16,prime,0
1220,1,z:ilp,nat-ip,11558,9842,5.411,0.851,5.370e-16,prime,1
1221,1,z:ilp,nat-ip,10621,7121,5.894,0.670,6.629e-16,prime,0
1221,1,z:ilp,nat-ip,10563,6962,5.926,0.659,6.629e-16,prime,1
1222,1,z:ilp,nat-ip,11470,7832,5.463,0.683,6.614e-16,prime,0
1222,1,z:ilp,nat-ip,10549,7826,5.940,0.742,6.614e-16,prime,1
1223,1,z:ilp,nat-ip,12812,11445,4.895,0.893,9.011e-16,prime,0
1223,1,z:ilp,nat-ip,13358,11533,4.695,0.863,9.011e-16,prime,1
1224,1,z:ilp,nat-ip,1911,3245,32.855,1.698,1.129e-15,chain3,0
1224,1,z:ilp,nat-ip,1856,3226,33.815,1.737,1.129e-15,chain3,1
1225,1,z:ilp,nat-ip,1747,1949,35.960,1.116,7.979e-16,flat,0
1225,1,z:ilp,nat-ip,1694,1955,37.091,1.154,7.979e-16,flat,1
1226,1,z:ilp,nat-ip,10559,11569,5.956,1.096,9.480e-16,prime,0
1226,1,z:ilp,nat-ip,10663,11586,5.898,1.087,9.480e-16,prime,1
1227,1,z:ilp,nat-ip,10472,11567,6.011,1.105,8.756e-16,prime,0
1227,1,z:ilp,nat-ip,10419,11603,6.042,1.114,8.756e-16,prime,1
1228,1,z:ilp,nat-ip,10534,11469,5.982,1.089,7.447e-16,prime,0
1228,1,z:ilp,nat-ip,10619,11576,5.933,1.090,7.447e-16,prime,1
1229,1,z:ilp,nat-ip,10644,11631,5.925,1.093,7.453e-16,prime,0
1229,1,z:ilp,nat-ip,10444,11577,6.039,1.109,7.453e-16,prime,1
1230,1,z:ilp,nat-ip,10781,6278,5.855,0.582,6.806e-16,prime,0
1230,1,z:ilp,nat-ip,10787,6271,5.852,0.581,6.806e-16,prime,1
1231,1,z:ilp,nat-ip,10419,11397,6.065,1.094,1.018e-15,prime,0
1231,1,z:ilp,nat-ip,10646,11518,5.935,1.082,1.018e-15,prime,1
1232,1,z:ilp,nat-ip,1383,1782,45.742,1.289,8.109e-16,chain3,0
1232,1,z:ilp,nat-ip,1391,1709,45.464,1.228,8.109e-16,chain3,1
1233,1,z:ilp,nat-ip,10321,11611,6.133,1.125,7.924e-16,prime,0
1233,1,z:ilp,nat-ip,10480,11614,6.040,1.108,7.924e-16,prime,1
1234,1,z:ilp,nat-ip,10531,11597,6.017,1.101,9.544e-16,prime,0
1234,1,z:ilp,nat-ip,10553,11640,6.004,1.103,9.544e-16,prime,1
1235,1,z:ilp,nat-ip,2388,3918,26.560,1.641,1.340e-15,flat,0
1235,1,z:ilp,nat-ip,2523,3943,25.135,1.563,1.340e-15,flat,1
1236,1,z:ilp,nat-ip,10486,18352,6.054,1.750,7.647e-16,prime,0
1236,1,z:ilp,nat-ip,10803,18412,5.876,1.704,7.647e-16,prime,1
1237,1,z:ilp,nat-ip,10753,11572,5.909,1.076,7.624e-16,prime,0
1237,1,z:ilp,nat-ip,10767,11620,5.901,1.079,7.624e-16,prime,1
1238,1,z:ilp,nat-ip,10450,11598,6.086,1.110,7.160e-16,prime,0
1238,1,z:ilp,nat-ip,11328,11626,5.614,1.026,7.160e-16,prime,1
1239,1,z:ilp,nat-ip,10396,12322,6.123,1.185,6.981e-16,prime,0
1239,1,z:ilp,nat-ip,10489,12314,6.069,1.174,6.981e-16,prime,1
1240,1,z:ilp,nat-ip,10496,4903,6.070,0.467,1.213e-15,prime,0
1240,1,z:ilp,nat-ip,11141,4902,5.719,0.440,1.213e-15,prime,1
1241,1,z:ilp,nat-ip,10630,17737,5.999,1.668,6.334e-16,prime,0
1241,1,z:ilp,nat-ip,10632,17663,5.998,1.661,6.334e-16,prime,1
1242,1,z:ilp,nat-ip,3056,3988,20.885,1.305,1.831e-15,flat,0
1242,1,z:ilp,nat-ip,3023,3981,21.118,1.317,1.831e-15,flat,1
1243,1,z:ilp,nat-ip,10618,11360,6.017,1.070,7.607e-16,prime,0
1243,1,z:ilp,nat-ip,10471,11492,6.101,1.098,7.607e-16,prime,1
1244,1,z:ilp,nat-ip,12414,11411,5.151,0.919,8.992e-16,prime,0
1244,1,z:ilp,nat-ip,10858,11603,5.889,1.069,8.992e-16,prime,1
1245,1,z:ilp,nat-ip,10722,19312,5.969,1.801,6.435e-16,prime,0
1245,1,z:ilp,nat-ip,11442,19269,5.594,1.684,6.435e-16,prime,1
1246,1,z:ilp,nat-ip,10579,16307,6.055,1.541,5.730e-16,prime,0
1246,1,z:ilp,nat-ip,10525,16312,6.087,1.550,5.730e-16,prime,1
1247,1,z:ilp,nat-ip,10539,11963,6.084,1.135,7.649e-16,prime,0
1247,1,z:ilp,nat-ip,10480,11983,6.119,1.143,7.649e-16,prime,1
1248,1,z:ilp,nat-ip,1625,1970,39.495,1.212,9.061e-16,chain3,0
1248,1,z:ilp,nat-ip,1420,1970,45.210,1.388,9.061e-16,chain3,1
1249,1,z:ilp,nat-ip,5410,11627,11.874,2.149,1.379e-15,prime,0
1249,1,z:ilp,nat-ip,6133,11645,10.474,1.899,1.379e-15,prime,1
1250,1,z:ilp,nat-ip,3199,1995,20.099,0.624,5.097e-16,chain3,0
1250,1,z:ilp,nat-ip,3009,2009,21.369,0.668,5.097e-16,chain3,1
1251,1,z:ilp,nat-ip,10751,11387,5.986,1.059,9.463e-16,prime,0
1251,1,z:ilp,nat-ip,10662,11604,6.036,1.088,9.463e-16,prime,1
1252,1,z:ilp,nat-ip,10679,11488,6.032,1.076,6.985e-16,prime,0
1252,1,z:ilp,nat-ip,10710,11424,6.014,1.067,6.985e-16,prime,1
1253,1,z:ilp,nat-ip,10937,11626,5.895,1.063,1.025e-15,prime,0
1253,1,z:ilp,nat-ip,10922,11595,5.903,1.062,1.025e-15,prime,1
1254,1,z:ilp,nat-ip,2276,3543,28.356,1.557,1.103e-15,chain3,0
1254,1,z:ilp,nat-ip,3438,3546,18.771,1.032,1.103e-15,chain3,1
1255,1,z:ilp,nat-ip,10494,11438,6.155,1.090,8.242e-16,prime,0
1255,1,z:ilp,nat-ip,10466,11551,6.171,1.104,8.242e-16,prime,1
1256,1,z:ilp,nat-ip,10773,11443,6.001,1.062,8.738e-16,prime,0
1256,1,z:ilp,nat-ip,10676,11433,6.055,1.071,8.738e-16,prime,1
1257,1,z:ilp,nat-ip,10368,11568,6.241,1.116,8.259e-16,prime,0
1257,1,z:ilp,nat-ip,11447,11583,5.653,1.012,8.259e-16,prime,1
1258,1,z:ilp,nat-ip,10708,7150,6.049,0.668,9.081e-16,prime,0
1258,1,z:ilp,nat-ip,11167,7196,5.800,0.644,9.081e-16,prime,1
1259,1,z:ilp,nat-ip,10470,11400,6.192,1.089,7.213e-16,prime,0
1259,1,z:ilp,nat-ip,10472,11588,6.190,1.107,7.213e-16,prime,1
1260,1,z:ilp,nat-ip,1555,1988,41.737,1.279,5.848e-16,chain3,0
1260,1,z:ilp,nat-ip,1645,1926,39.448,1.171,5.848e-16,chain3,1
1261,1,z:ilp,nat-ip,10977,11606,5.916,1.057,7.760e-16,prime,0
1261,1,z:ilp,nat-ip,11441,11601,5.677,1.014,7.760e-16,prime,1
1262,1,z:ilp,nat-ip,10477,11606,6.204,1.108,5.715e-16,prime,0
1262,1,z:ilp,nat-ip,10674,11640,6.090,1.091,5.715e-16,prime,1
1263,1,z:ilp,nat-ip,10464,11456,6.218,1.095,8.443e-16,prime,0
1263,1,z:ilp,nat-ip,10474,11596,6.212,1.107,8.443e-16,prime,1
1264,1,z:ilp,nat-ip,10437,13056,6.239,1.251,7.312e-16,prime,0
1264,1,z:ilp,nat-ip,10671,13085,6.103,1.226,7.312e-16,prime,1
1265,1,z:ilp,nat-ip,3028,4379,21.524,1.446,1.661e-15,flat,0
1265,1,z:ilp,nat-ip,3248,4405,20.069,1.356,1.661e-15,flat,1
1266,1,z:ilp,nat-ip,11107,11619,5.873,1.046,8.374e-16,prime,0
1266,1,z:ilp,nat-ip,11368,11666,5.738,1.026,8.374e-16,prime,1
1267,1,z:ilp,nat-ip,10334,11536,6.319,1.116,9.616e-16,prime,0
1267,1,z:ilp,nat-ip,10767,11465,6.064,1.065,9.616e-16,prime,1
1268,1,z:ilp,nat-ip,10657,11484,6.132,1.078,1.094e-15,prime,0
1268,1,z:ilp,nat-ip,11137,11416,5.868,1.025,1.094e-15,prime,1
1269,1,z:ilp,nat-ip,10661,9903,6.136,0.929,7.780e-16,prime,0
1269,1,z:ilp,nat-ip,10734,9829,6.094,0.916,7.780e-16,prime,1
1270,1,z:ilp,nat-ip,10656,24382,6.144,2.288,8.246e-16,prime,0
1270,1,z:ilp,nat-ip,10505,24319,6.232,2.315,8.246e-16,prime,1
1271,1,z:ilp,nat-ip,10396,12199,6.303,1.173,7.318e-16,prime,0
1271,1,z:ilp,nat-ip,10580,12179,6.194,1.151,7.318e-16,prime,1
1272,1,z:ilp,nat-ip,10294,8900,6.372,0.865,7.711e-16,prime,0
1272,1,z:ilp,nat-ip,10402,8882,6.305,0.854,7.711e-16,prime,1
1273,1,z:ilp,nat-ip,10705,16863,6.133,1.575,7.423e-16,prime,0
1273,1,z:ilp,nat-ip,11512,16786,5.703,1.458,7.423e-16,prime,1
1274,1,z:ilp,nat-ip,2358,2339,27.870,0.992,1.156e-15,flat,0
1274,1,z:ilp,nat-ip,2244,2337,29.279,1.041,1.156e-15,flat,1
1275,1,z:ilp,nat-ip,2379,3904,27.644,1.641,1.412e-15,flat,0
1275,1,z:ilp,nat-ip,2487,3881,26.439,1.560,1.412e-15,flat,1
1276,1,z:ilp,nat-ip,10709,4943,6.147,0.462,6.310e-16,prime,0
1276,1,z:ilp,nat-ip,10412,4934,6.322,0.474,6.310e-16,prime,1
1277,1,z:ilp,nat-ip,10700,11594,6.158,1.084,8.567e-16,prime,0
1277,1,z:ilp,nat-ip,10450,11659,6.305,1.116,8.567e-16,prime,1
1278,1,z:ilp,nat-ip,10900,12306,6.050,1.129,7.206e-16,prime,0
1278,1,z:ilp,nat-ip,10717,12284,6.153,1.146,7.206e-16,prime,1
1279,1,z:ilp,nat-ip,10439,11467,6.323,1.098,7.595e-16,prime,0
1279,1,z:ilp,nat-ip,10598,11619,6.228,1.096,7.595e-16,prime,1
1280,1,z:ilp,nat-ip,1487,1712,44.412,1.151,6.489e-16,chain3,0
1280,1,z:ilp,nat-ip,1667,1718,39.630,1.031,6.489e-16,chain3,1
1281,1,z:ilp,nat-ip,10809,13626,6.117,1.261,8.942e-16,prime,0
1281,1,z:ilp,nat-ip,10544,13522,6.271,1.282,8.942e-16,prime,1
1282,1,z:ilp,nat-ip,10381,13925,6.375,1.341,8.944e-16,prime,0
1282,1,z:ilp,nat-ip,11513,13522,5.748,1.175,8.944e-16,prime,1
1283,1,z:ilp,nat-ip,10418,13411,6.358,1.287,1.532e-15,prime,0
1283,1,z:ilp,nat-ip,11204,13609,5.912,1.215,1.532e-15,prime,1
1284,1,z:ilp,nat-ip,10598,19998,6.256,1.887,7.754e-16,prime,0
1284,1,z:ilp,nat-ip,11468,20039,5.781,1.747,7.754e-16,prime,1
1285,1,z:ilp,nat-ip,10461,13495,6.343,1.290,9.764e-16,prime,0
1285,1,z:ilp,nat-ip,10680,13479,6.213,1.262,9.764e-16,prime,1
