N,K,plan,path,vfft_ns,mkl_ns,vfft_gflops,ratio_vs_mkl,rt_err,route,flip
996,1,z:ilp,nat-ip,5106,11488,9.714,2.250,5.575e-16,prime,0
996,1,z:ilp,nat-ip,5230,11542,9.483,2.207,5.575e-16,prime,1
997,1,z:ilp,nat-ip,4987,6018,9.957,1.207,6.530e-16,prime,0
997,1,z:ilp,nat-ip,5585,6036,8.891,1.081,6.530e-16,prime,1
998,1,z:ilp,nat-ip,5024,6100,9.895,1.214,5.149e-16,prime,0
998,1,z:ilp,nat-ip,5114,6012,9.721,1.175,5.149e-16,prime,1
999,1,z:ilp,nat-ip,1773,5673,28.065,3.199,7.611e-16,2p,0
999,1,z:ilp,nat-ip,1846,5686,26.958,3.080,7.611e-16,2p,1
1000,1,z:ilp,nat-ip,1058,1410,47.104,1.333,3.693e-16,chain3,0
1000,1,z:ilp,nat-ip,1059,1413,47.032,1.333,3.693e-16,chain3,1
1001,1,z:ilp,nat-ip,1519,1451,32.842,0.955,6.067e-16,chain3,0
1001,1,z:ilp,nat-ip,1469,1569,33.969,1.069,6.067e-16,chain3,1
1002,1,z:ilp,nat-ip,5373,6038,9.296,1.124,7.144e-16,prime,0
1002,1,z:ilp,nat-ip,5155,6042,9.689,1.172,7.144e-16,prime,1
1003,1,z:ilp,nat-ip,5051,11234,9.900,2.224,4.470e-16,prime,0
1003,1,z:ilp,nat-ip,5095,11262,9.813,2.210,4.470e-16,prime,1
1004,1,z:ilp,nat-ip,5117,5955,9.782,1.164,5.794e-16,prime,0
1004,1,z:ilp,nat-ip,5105,5967,9.806,1.169,5.794e-16,prime,1
1005,1,z:ilp,nat-ip,5124,11852,9.781,2.313,5.508e-16,prime,0
