N1,N2,N3,plan,path,vfft_ns,mkl_ns,vfft_gflops,ratio_vs_mkl,rt_err,route,flip
4,2,128,z:il3d,nat-oop,802,4521,63.824,5.636,3.107e-16,-,0
4,2,128,z:il3d,nat-oop,817,4518,62.679,5.531,3.107e-16,-,1
4,2,256,z:il3d,nat-oop,2026,8451,55.585,4.170,4.083e-16,-,0
4,2,256,z:il3d,nat-oop,2046,8434,55.065,4.123,4.083e-16,-,1
4,2,512,z:il3d,nat-oop,4736,16377,51.887,3.458,4.187e-16,-,0
4,2,512,z:il3d,nat-oop,4800,16425,51.200,3.422,4.187e-16,-,1
4,2,1024,z:il3d,nat-oop,10076,32716,52.845,3.247,3.987e-16,-,0
4,2,1024,z:il3d,nat-oop,10073,32700,52.865,3.246,3.987e-16,-,1
4,2,2048,z:il3d,nat-oop,22526,66107,50.913,2.935,3.941e-16,-,0
4,2,2048,z:il3d,nat-oop,22223,66143,51.608,2.976,3.941e-16,-,1
4,2,4096,z:il3d,nat-oop,62323,135666,39.433,2.177,3.974e-16,-,0
4,2,4096,z:il3d,nat-oop,47751,133636,51.467,2.799,3.974e-16,-,1
4,2,8192,z:il3d,nat-oop,101690,276693,51.557,2.721,5.368e-16,-,0
4,2,8192,z:il3d,nat-oop,101227,276183,51.793,2.728,5.368e-16,-,1
4,4,2,z:il3d,nat-oop,72,755,11.092,10.470,1.942e-16,-,0
4,4,2,z:il3d,nat-oop,72,758,11.047,10.470,1.942e-16,-,1
4,4,4,z:il3d,nat-oop,85,71,22.592,0.839,3.324e-16,-,0
4,4,4,z:il3d,nat-oop,85,72,22.662,0.856,3.324e-16,-,1
4,4,8,z:il3d,nat-oop,117,946,38.176,8.063,2.134e-16,-,0
4,4,8,z:il3d,nat-oop,117,950,38.163,8.090,2.134e-16,-,1
4,4,16,z:il3d,nat-oop,208,1245,49.181,5.979,2.391e-16,-,0
4,4,16,z:il3d,nat-oop,208,1245,49.166,5.978,2.391e-16,-,1
4,4,32,z:il3d,nat-oop,431,1907,53.404,4.421,2.501e-16,-,0
4,4,32,z:il3d,nat-oop,432,1910,53.350,4.422,2.501e-16,-,1
4,4,64,z:il3d,nat-oop,773,3186,66.206,4.119,3.192e-16,-,0
4,4,64,z:il3d,nat-oop,752,3180,68.069,4.227,3.192e-16,-,1
4,4,128,z:il3d,nat-oop,1924,6048,58.533,3.143,3.329e-16,-,0
4,4,128,z:il3d,nat-oop,1948,6063,57.828,3.113,3.329e-16,-,1
4,4,256,z:il3d,nat-oop,4279,11657,57.438,2.724,3.715e-16,-,0
4,4,256,z:il3d,nat-oop,4141,11648,59.351,2.813,3.715e-16,-,1
4,4,512,z:il3d,nat-oop,9259,23044,57.507,2.489,5.577e-16,-,0
4,4,512,z:il3d,nat-oop,9457,23037,56.306,2.436,5.577e-16,-,1
4,4,1024,z:il3d,nat-oop,19976,46580,57.412,2.332,3.607e-16,-,0
4,4,1024,z:il3d,nat-oop,20327,46626,56.421,2.294,3.607e-16,-,1
4,4,2048,z:il3d,nat-oop,45569,95189,53.932,2.089,3.310e-16,-,0
4,4,2048,z:il3d,nat-oop,45028,95039,54.580,2.111,3.310e-16,-,1
4,4,4096,z:il3d,nat-oop,96010,197510,54.608,2.057,3.634e-16,-,0
4,4,4096,z:il3d,nat-oop,95823,200427,54.714,2.092,3.634e-16,-,1
4,4,8192,z:il3d,nat-oop,219167,429653,50.834,1.960,4.936e-16,-,0
4,4,8192,z:il3d,nat-oop,219860,429213,50.674,1.952,4.936e-16,-,1
4,8,2,z:il3d,nat-oop,90,846,21.436,9.441,1.326e-16,-,0
4,8,2,z:il3d,nat-oop,91,845,21.090,9.285,1.326e-16,-,1
4,8,4,z:il3d,nat-oop,119,971,37.609,8.155,1.997e-16,-,0
4,8,4,z:il3d,nat-oop,119,970,37.683,8.162,1.997e-16,-,1
4,8,8,z:il3d,nat-oop,183,1156,55.925,6.313,2.302e-16,-,0
4,8,8,z:il3d,nat-oop,183,1157,55.913,6.318,2.302e-16,-,1
4,8,16,z:il3d,nat-oop,361,1635,63.736,4.523,2.112e-16,-,0
4,8,16,z:il3d,nat-oop,361,1636,63.745,4.526,2.112e-16,-,1
4,8,32,z:il3d,nat-oop,782,2819,65.477,3.605,2.221e-16,-,0
4,8,32,z:il3d,nat-oop,744,2815,68.848,3.786,2.221e-16,-,1
4,8,64,z:il3d,nat-oop,2039,5283,55.247,2.591,2.976e-16,-,0
4,8,64,z:il3d,nat-oop,2045,5266,55.081,2.575,2.976e-16,-,1
4,8,128,z:il3d,nat-oop,4294,10023,57.233,2.334,3.921e-16,-,0
4,8,128,z:il3d,nat-oop,4213,10057,58.329,2.387,3.921e-16,-,1
4,8,256,z:il3d,nat-oop,8727,19965,61.018,2.288,3.851e-16,-,0
4,8,256,z:il3d,nat-oop,8590,19964,61.987,2.324,3.851e-16,-,1
4,8,512,z:il3d,nat-oop,19400,40020,59.118,2.063,4.918e-16,-,0
4,8,512,z:il3d,nat-oop,19207,39890,59.710,2.077,4.918e-16,-,1
4,8,1024,z:il3d,nat-oop,40857,80682,60.151,1.975,4.306e-16,-,0
4,8,1024,z:il3d,nat-oop,40789,80721,60.252,1.979,4.306e-16,-,1
4,8,2048,z:il3d,nat-oop,92143,169380,56.899,1.838,3.438e-16,-,0
4,8,2048,z:il3d,nat-oop,92370,168870,56.760,1.828,3.438e-16,-,1
4,8,4096,z:il3d,nat-oop,210267,373493,52.986,1.776,4.295e-16,-,0
4,8,4096,z:il3d,nat-oop,211280,374527,52.732,1.773,4.295e-16,-,1
4,8,8192,z:il3d,nat-oop,463387,779925,50.914,1.683,9.820e-16,-,0
4,8,8192,z:il3d,nat-oop,467238,796338,50.495,1.704,9.820e-16,-,1
4,16,2,z:il3d,nat-oop,129,1045,34.699,8.091,1.775e-16,-,0
4,16,2,z:il3d,nat-oop,129,1041,34.708,8.062,1.775e-16,-,1
4,16,4,z:il3d,nat-oop,193,1245,53.033,6.446,2.435e-16,-,0
4,16,4,z:il3d,nat-oop,193,1244,52.942,6.431,2.435e-16,-,1
4,16,8,z:il3d,nat-oop,350,1626,65.906,4.651,2.810e-16,-,0
4,16,8,z:il3d,nat-oop,340,1627,67.853,4.792,2.810e-16,-,1
4,16,16,z:il3d,nat-oop,793,2497,64.588,3.150,2.121e-16,-,0
4,16,16,z:il3d,nat-oop,782,2495,65.472,3.190,2.121e-16,-,1
4,16,32,z:il3d,nat-oop,2156,4701,52.241,2.180,3.086e-16,-,0
4,16,32,z:il3d,nat-oop,2143,4680,52.566,2.184,3.086e-16,-,1
4,16,64,z:il3d,nat-oop,4755,9275,51.683,1.950,3.001e-16,-,0
4,16,64,z:il3d,nat-oop,4744,9336,51.799,1.968,3.001e-16,-,1
4,16,128,z:il3d,nat-oop,9321,18882,57.125,2.026,2.885e-16,-,0
4,16,128,z:il3d,nat-oop,9329,18958,57.080,2.032,2.885e-16,-,1
4,16,256,z:il3d,nat-oop,23163,39776,49.513,1.717,4.365e-16,-,0
4,16,256,z:il3d,nat-oop,22743,39839,50.427,1.752,4.365e-16,-,1
4,16,512,z:il3d,nat-oop,50303,81052,48.856,1.611,4.447e-16,-,0
4,16,512,z:il3d,nat-oop,47380,81123,51.870,1.712,4.447e-16,-,1
4,16,1024,z:il3d,nat-oop,96363,169960,54.407,1.764,4.335e-16,-,0
4,16,1024,z:il3d,nat-oop,99120,170387,52.894,1.719,4.335e-16,-,1
4,16,2048,z:il3d,nat-oop,227300,370700,49.015,1.631,5.262e-16,-,0
4,16,2048,z:il3d,nat-oop,222980,373707,49.965,1.676,5.262e-16,-,1
4,16,4096,z:il3d,nat-oop,494837,776113,47.678,1.568,9.675e-16,-,0
4,16,4096,z:il3d,nat-oop,495250,774438,47.638,1.564,9.675e-16,-,1
4,16,8192,z:il3d,nat-oop,1080813,1625863,46.083,1.504,1.756e-15,-,0
4,16,8192,z:il3d,nat-oop,1093425,1655650,45.552,1.514,1.756e-15,-,1
4,32,2,z:il3d,nat-oop,251,1481,40.794,5.901,2.185e-16,-,0
4,32,2,z:il3d,nat-oop,252,1480,40.701,5.883,2.185e-16,-,1
4,32,4,z:il3d,nat-oop,397,1926,58.024,4.850,2.276e-16,-,0
4,32,4,z:il3d,nat-oop,398,1926,57.878,4.838,2.276e-16,-,1
4,32,8,z:il3d,nat-oop,791,2772,64.726,3.504,2.349e-16,-,0
4,32,8,z:il3d,nat-oop,744,2794,68.800,3.754,2.349e-16,-,1
4,32,16,z:il3d,nat-oop,2006,4755,56.147,2.370,2.991e-16,-,0
4,32,16,z:il3d,nat-oop,2357,4756,47.799,2.018,2.991e-16,-,1
4,32,32,z:il3d,nat-oop,4700,9155,52.289,1.948,3.008e-16,-,0
4,32,32,z:il3d,nat-oop,4841,9173,50.762,1.895,3.008e-16,-,1
4,32,64,z:il3d,nat-oop,9672,19121,55.053,1.977,3.089e-16,-,0
4,32,64,z:il3d,nat-oop,9900,19092,53.786,1.929,3.089e-16,-,1
4,32,128,z:il3d,nat-oop,23273,39934,49.280,1.716,5.032e-16,-,0
4,32,128,z:il3d,nat-oop,25080,40326,45.730,1.608,5.032e-16,-,1
4,32,256,z:il3d,nat-oop,57118,81754,43.027,1.431,3.541e-16,-,0
4,32,256,z:il3d,nat-oop,67056,81736,36.650,1.219,3.541e-16,-,1
4,32,512,z:il3d,nat-oop,107447,167593,48.795,1.560,5.554e-16,-,0
4,32,512,z:il3d,nat-oop,122203,167943,42.903,1.374,5.554e-16,-,1
4,32,1024,z:il3d,nat-oop,255207,363093,43.655,1.423,5.348e-16,-,0
4,32,1024,z:il3d,nat-oop,248807,371253,44.778,1.492,5.348e-16,-,1
4,32,2048,z:il3d,nat-oop,544537,755113,43.327,1.387,9.659e-16,-,0
4,32,2048,z:il3d,nat-oop,545488,756238,43.251,1.386,9.659e-16,-,1
4,32,4096,z:il3d,nat-oop,1277087,1647750,39.001,1.290,1.847e-15,-,0
4,32,4096,z:il3d,nat-oop,1252888,1613638,39.754,1.288,1.847e-15,-,1
4,32,8192,z:il3d,nat-oop,3053075,3619062,34.345,1.185,2.551e-15,-,0
4,32,8192,z:il3d,nat-oop,3034012,3769088,34.561,1.242,2.551e-15,-,1
4,64,2,z:il3d,nat-oop,482,2308,47.845,4.793,2.359e-16,-,0
4,64,2,z:il3d,nat-oop,481,2308,47.940,4.801,2.359e-16,-,1
4,64,4,z:il3d,nat-oop,843,3198,60.743,3.794,3.190e-16,-,0
4,64,4,z:il3d,nat-oop,835,3205,61.324,3.838,3.190e-16,-,1
4,64,8,z:il3d,nat-oop,2185,5151,51.553,2.358,2.948e-16,-,0
4,64,8,z:il3d,nat-oop,2355,5145,47.834,2.185,2.948e-16,-,1
4,64,16,z:il3d,nat-oop,4822,9242,50.965,1.916,2.984e-16,-,0
4,64,16,z:il3d,nat-oop,4710,9271,52.182,1.968,2.984e-16,-,1
4,64,32,z:il3d,nat-oop,10501,18863,50.708,1.796,2.738e-16,-,0
4,64,32,z:il3d,nat-oop,10510,18639,50.663,1.773,2.738e-16,-,1
4,64,64,z:il3d,nat-oop,33245,38936,34.498,1.171,4.033e-16,-,0
4,64,64,z:il3d,nat-oop,27320,38846,41.979,1.422,4.033e-16,-,1
4,64,128,z:il3d,nat-oop,61890,82934,39.709,1.340,4.239e-16,-,0
4,64,128,z:il3d,nat-oop,61125,82567,40.206,1.351,4.239e-16,-,1
4,64,256,z:il3d,nat-oop,115263,168903,45.486,1.465,3.582e-16,-,0
4,64,256,z:il3d,nat-oop,116057,169617,45.175,1.461,3.582e-16,-,1
4,64,512,z:il3d,nat-oop,286507,359673,38.886,1.255,5.879e-16,-,0
4,64,512,z:il3d,nat-oop,283473,359587,39.302,1.269,5.879e-16,-,1
4,64,1024,z:il3d,nat-oop,592125,745712,39.845,1.259,9.123e-16,-,0
4,64,1024,z:il3d,nat-oop,584312,744925,40.377,1.275,9.123e-16,-,1
4,64,2048,z:il3d,nat-oop,1372688,1596762,36.285,1.163,1.930e-15,-,0
4,64,2048,z:il3d,nat-oop,1336450,1597288,37.268,1.195,1.930e-15,-,1
4,64,4096,z:il3d,nat-oop,3152100,3618700,33.266,1.148,2.635e-15,-,0
4,64,4096,z:il3d,nat-oop,3160912,3618213,33.173,1.145,2.635e-15,-,1
4,64,8192,z:il3d,nat-oop,7892700,8662713,27.899,1.098,2.908e-15,-,0
4,64,8192,z:il3d,nat-oop,7889012,8591537,27.912,1.089,2.908e-15,-,1
4,128,2,z:il3d,nat-oop,1039,4090,49.273,3.936,3.501e-16,-,0
4,128,2,z:il3d,nat-oop,1013,4080,50.568,4.029,3.501e-16,-,1
4,128,4,z:il3d,nat-oop,2370,6165,47.530,2.601,3.678e-16,-,0
4,128,4,z:il3d,nat-oop,2384,6162,47.254,2.585,3.678e-16,-,1
4,128,8,z:il3d,nat-oop,5408,11155,45.444,2.063,2.659e-16,-,0
4,128,8,z:il3d,nat-oop,5421,11131,45.332,2.053,2.659e-16,-,1
4,128,16,z:il3d,nat-oop,12698,20508,41.933,1.615,4.218e-16,-,0
4,128,16,z:il3d,nat-oop,13754,20485,38.714,1.489,4.218e-16,-,1
4,128,32,z:il3d,nat-oop,32840,40145,34.923,1.222,3.800e-16,-,0
4,128,32,z:il3d,nat-oop,32672,40334,35.103,1.234,3.800e-16,-,1
4,128,64,z:il3d,nat-oop,66167,83982,37.142,1.269,3.708e-16,-,0
4,128,64,z:il3d,nat-oop,64459,84379,38.127,1.309,3.708e-16,-,1
4,128,128,z:il3d,nat-oop,122780,175197,42.701,1.427,5.033e-16,-,0
4,128,128,z:il3d,nat-oop,140483,174507,37.320,1.242,5.033e-16,-,1
4,128,256,z:il3d,nat-oop,263213,373960,42.327,1.421,5.939e-16,-,0
4,128,256,z:il3d,nat-oop,308753,373467,36.084,1.210,5.939e-16,-,1
4,128,512,z:il3d,nat-oop,625275,770250,37.732,1.232,1.018e-15,-,0
4,128,512,z:il3d,nat-oop,615462,772900,38.334,1.256,1.018e-15,-,1
4,128,1024,z:il3d,nat-oop,1278975,1665375,38.943,1.302,1.916e-15,-,0
4,128,1024,z:il3d,nat-oop,1273875,1625375,39.099,1.276,1.916e-15,-,1
4,128,2048,z:il3d,nat-oop,3376175,3724425,31.058,1.103,2.423e-15,-,0
4,128,2048,z:il3d,nat-oop,3397162,3749812,30.866,1.104,2.423e-15,-,1
4,128,4096,z:il3d,nat-oop,8372475,8918500,26.301,1.065,2.583e-15,-,0
4,128,4096,z:il3d,nat-oop,8491925,9075225,25.931,1.069,2.583e-15,-,1
4,128,8192,z:il3d,nat-oop,18061662,19837438,25.544,1.098,7.487e-15,-,0
4,128,8192,z:il3d,nat-oop,18123338,23608975,25.457,1.303,7.487e-15,-,1
4,256,2,z:il3d,nat-oop,2430,7801,46.357,3.211,3.850e-16,-,0
4,256,2,z:il3d,nat-oop,2455,7844,45.885,3.195,3.850e-16,-,1
4,256,4,z:il3d,nat-oop,5689,12428,43.198,2.185,4.143e-16,-,0
4,256,4,z:il3d,nat-oop,5600,12502,43.887,2.233,4.143e-16,-,1
4,256,8,z:il3d,nat-oop,12748,22873,41.771,1.794,4.078e-16,-,0
4,256,8,z:il3d,nat-oop,12705,23042,41.911,1.814,4.078e-16,-,1
4,256,16,z:il3d,nat-oop,29282,42566,39.167,1.454,3.591e-16,-,0
4,256,16,z:il3d,nat-oop,36407,43184,31.501,1.186,4.489e-16,-,1
4,256,32,z:il3d,nat-oop,66913,82885,36.728,1.239,3.748e-16,-,0
4,256,32,z:il3d,nat-oop,68367,82808,35.947,1.211,3.748e-16,-,1
4,256,64,z:il3d,nat-oop,136927,172320,38.290,1.258,4.035e-16,-,0
4,256,64,z:il3d,nat-oop,135180,173230,38.784,1.281,4.035e-16,-,1
4,256,128,z:il3d,nat-oop,275153,363860,40.491,1.322,5.477e-16,-,0
4,256,128,z:il3d,nat-oop,273460,366187,40.741,1.339,5.477e-16,-,1
4,256,256,z:il3d,nat-oop,587613,754213,40.151,1.284,9.641e-16,-,0
4,256,256,z:il3d,nat-oop,589662,754437,40.011,1.279,9.641e-16,-,1
4,256,512,z:il3d,nat-oop,1308650,1623825,38.060,1.241,1.865e-15,-,0
4,256,512,z:il3d,nat-oop,1321300,1639787,37.696,1.241,1.865e-15,-,1
4,256,1024,z:il3d,nat-oop,3091650,3852887,33.916,1.246,2.502e-15,-,0
4,256,1024,z:il3d,nat-oop,3058250,3717225,34.287,1.215,2.502e-15,-,1
4,256,2048,z:il3d,nat-oop,8461637,9060925,26.023,1.071,2.452e-15,-,0
4,256,2048,z:il3d,nat-oop,8499525,9380512,25.907,1.104,2.452e-15,-,1
4,256,4096,z:il3d,nat-oop,17860100,20213437,25.833,1.132,7.435e-15,-,0
4,256,4096,z:il3d,nat-oop,17815725,22892275,25.897,1.285,7.435e-15,-,1
4,512,2,z:il3d,nat-oop,5757,16151,42.691,2.806,3.688e-16,-,0
4,512,2,z:il3d,nat-oop,5618,16131,43.748,2.871,3.688e-16,-,1
4,512,4,z:il3d,nat-oop,12977,25191,41.031,1.941,4.014e-16,-,0
4,512,4,z:il3d,nat-oop,12518,25144,42.537,2.009,4.014e-16,-,1
4,512,8,z:il3d,nat-oop,26948,47519,42.560,1.763,3.398e-16,-,0
4,512,8,z:il3d,nat-oop,27650,47108,41.478,1.704,3.398e-16,-,1
4,512,16,z:il3d,nat-oop,73051,88048,33.642,1.205,3.739e-16,-,0
4,512,16,z:il3d,nat-oop,61038,87898,40.264,1.440,3.739e-16,-,1
4,512,32,z:il3d,nat-oop,144297,176567,36.334,1.224,5.436e-16,-,0
4,512,32,z:il3d,nat-oop,145070,176470,36.140,1.216,5.436e-16,-,1
4,512,64,z:il3d,nat-oop,311980,386747,35.711,1.240,4.966e-16,-,0
4,512,64,z:il3d,nat-oop,305913,389187,36.419,1.272,4.966e-16,-,1
4,512,128,z:il3d,nat-oop,614037,794350,38.423,1.294,1.077e-15,-,0
4,512,128,z:il3d,nat-oop,619450,792850,38.087,1.280,1.077e-15,-,1
4,512,256,z:il3d,nat-oop,1320975,1743737,37.705,1.320,1.836e-15,-,0
4,512,256,z:il3d,nat-oop,1324212,1713688,37.613,1.294,1.836e-15,-,1
4,512,512,z:il3d,nat-oop,3851287,4058075,27.227,1.054,2.392e-15,-,0
4,512,512,z:il3d,nat-oop,3712400,4020262,28.245,1.083,2.392e-15,-,1
4,512,1024,z:il3d,nat-oop,8252775,9504200,26.682,1.152,2.693e-15,-,0
4,512,1024,z:il3d,nat-oop,8257638,9505062,26.666,1.151,2.693e-15,-,1
4,512,2048,z:il3d,nat-oop,17712625,20258025,26.048,1.144,6.621e-15,-,0
4,512,2048,z:il3d,nat-oop,17678438,20313975,26.098,1.149,6.621e-15,-,1
4,1024,2,z:il3d,nat-oop,13364,33401,39.843,2.499,4.181e-16,-,0
4,1024,2,z:il3d,nat-oop,18233,33763,29.205,1.852,4.181e-16,-,1
4,1024,4,z:il3d,nat-oop,26812,51650,42.774,1.926,3.543e-16,-,0
4,1024,4,z:il3d,nat-oop,27122,51879,42.286,1.913,3.543e-16,-,1
4,1024,8,z:il3d,nat-oop,57090,96800,43.048,1.696,3.696e-16,-,0
4,1024,8,z:il3d,nat-oop,57913,96707,42.436,1.670,3.696e-16,-,1
4,1024,16,z:il3d,nat-oop,130687,182593,40.118,1.397,4.249e-16,-,0
4,1024,16,z:il3d,nat-oop,136563,182653,38.392,1.337,4.249e-16,-,1
4,1024,32,z:il3d,nat-oop,299500,374627,37.199,1.251,6.089e-16,-,0
4,1024,32,z:il3d,nat-oop,295887,373920,37.653,1.264,6.089e-16,-,1
4,1024,64,z:il3d,nat-oop,749812,811163,31.465,1.082,9.211e-16,-,0
4,1024,64,z:il3d,nat-oop,742038,809063,31.795,1.090,9.211e-16,-,1
4,1024,128,z:il3d,nat-oop,1612700,1744487,30.884,1.082,1.851e-15,-,0
4,1024,128,z:il3d,nat-oop,1622112,1746237,30.705,1.077,1.851e-15,-,1
4,1024,256,z:il3d,nat-oop,3598238,4128387,29.141,1.147,2.350e-15,-,0
4,1024,256,z:il3d,nat-oop,3574437,4186450,29.335,1.171,2.350e-15,-,1
4,1024,512,z:il3d,nat-oop,8391800,9756287,26.240,1.163,2.799e-15,-,0
4,1024,512,z:il3d,nat-oop,8230287,9810075,26.755,1.192,2.799e-15,-,1
4,1024,1024,z:il3d,nat-oop,17716787,21174088,26.042,1.195,7.743e-15,-,0
4,1024,1024,z:il3d,nat-oop,17821487,21277112,25.889,1.194,7.743e-15,-,1
4,2048,2,z:il3d,nat-oop,29364,68298,39.057,2.326,3.931e-16,-,0
4,2048,2,z:il3d,nat-oop,29222,68060,39.247,2.329,3.931e-16,-,1
4,2048,4,z:il3d,nat-oop,60520,107126,40.608,1.770,3.841e-16,-,0
4,2048,4,z:il3d,nat-oop,61033,109803,40.267,1.799,3.841e-16,-,1
4,2048,8,z:il3d,nat-oop,125960,202037,41.623,1.604,4.452e-16,-,0
4,2048,8,z:il3d,nat-oop,128943,201850,40.660,1.565,4.452e-16,-,1
4,2048,16,z:il3d,nat-oop,308860,485853,36.072,1.573,3.589e-16,-,0
4,2048,16,z:il3d,nat-oop,301213,394953,36.987,1.311,3.589e-16,-,1
4,2048,32,z:il3d,nat-oop,957813,846525,24.632,0.884,9.934e-16,-,0
4,2048,32,z:il3d,nat-oop,967213,801400,24.393,0.829,9.934e-16,-,1
4,2048,64,z:il3d,nat-oop,1829275,1816475,27.228,0.993,1.766e-15,-,0
4,2048,64,z:il3d,nat-oop,1845050,1851850,26.995,1.004,1.766e-15,-,1
4,2048,128,z:il3d,nat-oop,4090188,4347800,25.636,1.063,2.508e-15,-,0
4,2048,128,z:il3d,nat-oop,4139300,4278712,25.332,1.034,2.508e-15,-,1
4,2048,256,z:il3d,nat-oop,8824175,10045450,24.954,1.138,2.413e-15,-,0
4,2048,256,z:il3d,nat-oop,8780862,10016400,25.077,1.141,2.413e-15,-,1
4,2048,512,z:il3d,nat-oop,18819700,22050900,24.515,1.172,7.354e-15,-,0
4,2048,512,z:il3d,nat-oop,19929587,22143075,23.150,1.111,7.354e-15,-,1
4,4096,2,z:il3d,nat-oop,64416,138510,38.152,2.150,3.990e-16,-,0
4,4096,2,z:il3d,nat-oop,60136,137323,40.867,2.284,3.990e-16,-,1
4,4096,4,z:il3d,nat-oop,124420,216890,42.139,1.743,4.427e-16,-,0
4,4096,4,z:il3d,nat-oop,124573,217973,42.087,1.750,4.427e-16,-,1
4,4096,8,z:il3d,nat-oop,281993,426147,39.508,1.511,5.603e-16,-,0
4,4096,8,z:il3d,nat-oop,283253,429640,39.333,1.517,5.603e-16,-,1
4,4096,16,z:il3d,nat-oop,670975,826400,35.162,1.232,8.409e-16,-,0
4,4096,16,z:il3d,nat-oop,662213,823550,35.627,1.244,8.409e-16,-,1
4,4096,32,z:il3d,nat-oop,1896650,1775037,26.261,0.936,1.909e-15,-,0
4,4096,32,z:il3d,nat-oop,1901800,1780438,26.190,0.936,1.909e-15,-,1
4,4096,64,z:il3d,nat-oop,4113788,4173375,25.489,1.014,2.502e-15,-,0
4,4096,64,z:il3d,nat-oop,4110937,4029800,25.507,0.980,2.502e-15,-,1
4,4096,128,z:il3d,nat-oop,9734613,10929362,22.620,1.123,2.752e-15,-,0
4,4096,128,z:il3d,nat-oop,9934850,10578175,22.164,1.065,2.752e-15,-,1
4,4096,256,z:il3d,nat-oop,20654925,22185225,22.337,1.074,7.273e-15,-,0
4,4096,256,z:il3d,nat-oop,20572675,22285637,22.427,1.083,7.273e-15,-,1
4,8192,2,z:il3d,nat-oop,138210,283497,37.934,2.051,4.418e-16,-,0
4,8192,2,z:il3d,nat-oop,135983,284757,38.555,2.094,4.418e-16,-,1
4,8192,4,z:il3d,nat-oop,291920,460947,38.165,1.579,7.942e-16,-,0
4,8192,4,z:il3d,nat-oop,280607,453833,39.704,1.617,7.942e-16,-,1
4,8192,8,z:il3d,nat-oop,632813,923600,37.283,1.460,7.690e-16,-,0
4,8192,8,z:il3d,nat-oop,633287,924788,37.255,1.460,7.690e-16,-,1
4,8192,16,z:il3d,nat-oop,1492075,1887963,33.381,1.265,1.708e-15,-,0
4,8192,16,z:il3d,nat-oop,1538538,1890025,32.373,1.228,1.708e-15,-,1
4,8192,32,z:il3d,nat-oop,4255300,4059787,24.642,0.954,2.636e-15,-,0
4,8192,32,z:il3d,nat-oop,4212313,4022025,24.893,0.955,2.636e-15,-,1
4,8192,64,z:il3d,nat-oop,9982750,10152525,22.058,1.017,2.614e-15,-,0
4,8192,64,z:il3d,nat-oop,9869550,10156588,22.311,1.029,2.614e-15,-,1
4,8192,128,z:il3d,nat-oop,21167675,23871738,21.796,1.128,6.618e-15,-,0
4,8192,128,z:il3d,nat-oop,21480250,23843287,21.479,1.110,6.618e-15,-,1
8,2,2,z:il3d,nat-oop,122,1273,6.552,10.429,2.859e-16,-,0
8,2,2,z:il3d,nat-oop,123,1273,6.500,10.346,2.859e-16,-,1
8,2,4,z:il3d,nat-oop,139,1384,13.777,9.928,2.687e-16,-,0
8,2,4,z:il3d,nat-oop,139,1385,13.788,9.945,2.687e-16,-,1
8,2,8,z:il3d,nat-oop,184,1511,24.400,8.230,1.769e-16,-,0
8,2,8,z:il3d,nat-oop,183,1511,24.426,8.238,1.769e-16,-,1
8,2,16,z:il3d,nat-oop,282,1905,36.351,6.762,2.450e-16,-,0
8,2,16,z:il3d,nat-oop,281,1907,36.434,6.784,2.450e-16,-,1
8,2,32,z:il3d,nat-oop,453,2864,50.820,6.317,3.498e-16,-,0
8,2,32,z:il3d,nat-oop,454,2855,50.783,6.293,3.498e-16,-,1
8,2,64,z:il3d,nat-oop,835,4503,61.339,5.395,3.206e-16,-,0
8,2,64,z:il3d,nat-oop,836,4499,61.260,5.383,3.206e-16,-,1
8,2,128,z:il3d,nat-oop,2133,8169,52.801,3.829,4.454e-16,-,0
8,2,128,z:il3d,nat-oop,2093,8165,53.819,3.901,4.454e-16,-,1
8,2,256,z:il3d,nat-oop,5106,15392,48.134,3.015,3.115e-16,-,0
8,2,256,z:il3d,nat-oop,5129,15341,47.913,2.991,3.115e-16,-,1
8,2,512,z:il3d,nat-oop,10825,29603,49.190,2.735,3.611e-16,-,0
8,2,512,z:il3d,nat-oop,10666,29663,49.921,2.781,3.611e-16,-,1
8,2,1024,z:il3d,nat-oop,23243,59436,49.342,2.557,3.397e-16,-,0
8,2,1024,z:il3d,nat-oop,23047,59383,49.763,2.577,3.397e-16,-,1
8,2,2048,z:il3d,nat-oop,51077,121102,48.116,2.371,3.410e-16,-,0
8,2,2048,z:il3d,nat-oop,51031,121341,48.159,2.378,3.410e-16,-,1
8,2,4096,z:il3d,nat-oop,99840,248623,52.513,2.490,3.917e-16,-,0
8,2,4096,z:il3d,nat-oop,99437,248813,52.726,2.502,3.917e-16,-,1
8,2,8192,z:il3d,nat-oop,230567,538093,48.321,2.334,4.876e-16,-,0
8,2,8192,z:il3d,nat-oop,230767,537653,48.279,2.330,4.876e-16,-,1
8,4,2,z:il3d,nat-oop,144,1360,13.294,9.416,1.290e-16,-,0
8,4,2,z:il3d,nat-oop,141,1361,13.659,9.682,1.290e-16,-,1
8,4,4,z:il3d,nat-oop,169,1453,26.526,8.603,2.032e-16,-,0
8,4,4,z:il3d,nat-oop,168,1455,26.634,8.649,2.032e-16,-,1
8,4,8,z:il3d,nat-oop,245,1648,41.769,6.721,2.497e-16,-,0
8,4,8,z:il3d,nat-oop,241,1650,42.575,6.860,2.497e-16,-,1
8,4,16,z:il3d,nat-oop,427,2115,54.018,4.958,3.374e-16,-,0
8,4,16,z:il3d,nat-oop,428,2116,53.882,4.949,3.374e-16,-,1
8,4,32,z:il3d,nat-oop,781,3285,65.537,4.205,2.066e-16,-,0
